transaction_id,merchant_id,customer_id,product_id,timestamp,quantity,unit_price,total_amount,payment_method,status,channel
txn-0092906,m-039,,p-0405,2026-07-05 16:28:22,1,88.81,88.81,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0092907,m-006,cust-06976,p-0055,2026-07-05 10:11:25,1,112.22,112.22,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092908,m-004,cust-05191,p-0042,2026-07-05 09:04:30,1,732.09,732.09,UPI,SUCCESS,OFFLINE_STORE
txn-0092909,m-001,cust-00675,p-0006,2026-07-05 12:34:22,1,35.19,35.19,SOUNDBOX_CARD,REFUNDED,SOUNDBOX
txn-0092910,m-033,cust-09006,p-0349,2026-07-05 19:56:36,1,539.82,539.82,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092911,m-015,,p-0143,2026-07-05 16:49:51,1,50.76,50.76,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092912,m-031,cust-09378,p-0321,2026-07-05 18:52:24,2,43.32,86.64,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0092913,m-009,cust-08052,p-0078,2026-07-05 09:31:59,1,51.51,51.51,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0092914,m-002,cust-01882,p-0020,2026-07-05 18:32:23,1,401.92,401.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092915,m-004,,p-0038,2026-07-05 12:22:04,1,3021.37,3021.37,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092916,m-021,cust-06904,p-0220,2026-07-05 08:19:51,3,221.52,664.56,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0092917,m-044,cust-09751,p-0458,2026-07-05 17:13:51,1,58.37,58.37,UPI,FAILED,OFFLINE_STORE
txn-0092918,m-001,cust-01413,p-0008,2026-07-05 21:42:37,1,113.18,113.18,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092919,m-004,cust-04091,p-0042,2026-07-05 08:31:45,1,732.09,732.09,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092920,m-012,,p-0122,2026-07-05 09:06:43,4,201.12,804.48,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092921,m-003,cust-02610,p-0033,2026-07-05 14:49:53,1,330.49,330.49,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092922,m-002,cust-02457,p-0016,2026-07-05 09:51:11,1,1040.98,1040.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092923,m-019,,p-0189,2026-07-05 07:20:20,1,156.34,156.34,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092924,m-001,,p-0002,2026-07-05 09:51:20,2,36.39,72.78,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0092925,m-001,,p-0009,2026-07-05 13:22:14,1,61.38,61.38,UPI,SUCCESS,POS_TERMINAL
txn-0092926,m-027,cust-07479,p-0278,2026-07-05 13:24:36,1,176.06,176.06,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092927,m-030,,p-0319,2026-07-05 20:57:56,3,511.8,1535.4,UPI,SUCCESS,POS_TERMINAL
txn-0092928,m-016,cust-04983,p-0157,2026-07-05 12:21:11,1,189.44,189.44,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092929,m-003,,p-0027,2026-07-05 06:04:17,1,409.29,409.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092930,m-003,cust-02747,p-0026,2026-07-05 14:58:43,1,250.33,250.33,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092931,m-002,,p-0016,2026-07-05 17:37:03,1,1040.98,1040.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092932,m-001,cust-00259,p-0003,2026-07-05 20:48:34,1,55.47,55.47,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092933,m-001,cust-01380,p-0006,2026-07-05 14:31:15,1,35.19,35.19,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092934,m-015,cust-07388,p-0147,2026-07-05 14:48:40,1,109.29,109.29,UPI,SUCCESS,QR_STAND
txn-0092935,m-003,cust-02893,p-0029,2026-07-05 17:31:18,1,57.37,57.37,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092936,m-042,,p-0431,2026-07-05 09:56:50,1,43.16,43.16,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0092937,m-001,cust-00250,p-0014,2026-07-05 12:05:34,1,142.3,142.3,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092938,m-001,cust-00074,p-0006,2026-07-05 09:59:46,1,35.19,35.19,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092939,m-004,,p-0042,2026-07-05 09:55:45,1,732.09,732.09,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092940,m-013,,p-0130,2026-07-05 21:18:08,1,2532.63,2532.63,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092941,m-044,cust-08163,p-0456,2026-07-05 12:46:32,1,320.33,320.33,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092942,m-018,cust-06039,p-0178,2026-07-05 20:47:59,2,46.73,93.46,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092943,m-001,cust-01465,p-0010,2026-07-05 09:45:28,1,122.62,122.62,UPI,SUCCESS,OFFLINE_STORE
txn-0092944,m-003,cust-03012,p-0032,2026-07-05 13:02:45,2,312.84,625.68,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092945,m-015,,p-0153,2026-07-05 16:29:25,2,81.73,163.46,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092946,m-004,cust-03948,p-0040,2026-07-05 09:09:12,1,1721.89,1721.89,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092947,m-043,cust-05213,p-0449,2026-07-05 12:49:43,1,411.29,411.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092948,m-001,cust-01062,p-0012,2026-07-05 14:46:37,1,83.22,83.22,UPI,SUCCESS,OFFLINE_STORE
txn-0092949,m-038,cust-07858,p-0404,2026-07-05 19:36:08,1,42.2,42.2,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092950,m-001,cust-00732,p-0002,2026-07-05 17:46:42,1,36.39,36.39,UPI,SUCCESS,QR_STAND
txn-0092951,m-001,cust-00866,p-0008,2026-07-05 09:22:39,3,113.18,339.54,UPI,SUCCESS,QR_STAND
txn-0092952,m-004,,p-0041,2026-07-05 11:12:35,1,1272.21,1272.21,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092953,m-026,,p-0267,2026-07-05 14:10:55,1,28.65,28.65,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092954,m-001,cust-00057,p-0002,2026-07-05 07:26:57,2,36.39,72.78,UPI,SUCCESS,QR_STAND
txn-0092955,m-028,cust-09998,p-0290,2026-07-05 18:43:13,2,181.63,363.26,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092956,m-039,cust-05728,p-0405,2026-07-05 19:26:29,1,88.81,88.81,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092957,m-012,cust-06283,p-0123,2026-07-05 09:48:49,2,175.96,351.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092958,m-033,,p-0343,2026-07-05 12:19:21,1,928.47,928.47,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092959,m-001,cust-00186,p-0014,2026-07-05 16:46:47,1,142.3,142.3,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092960,m-001,cust-00515,p-0002,2026-07-05 08:44:25,1,36.39,36.39,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092961,m-002,cust-02235,p-0019,2026-07-05 19:19:17,1,2972.2,2972.2,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092962,m-003,,p-0032,2026-07-05 21:13:26,1,312.84,312.84,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092963,m-045,,p-0468,2026-07-05 10:49:06,3,43.04,129.12,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0092964,m-004,cust-04978,p-0036,2026-07-05 14:37:13,1,687.11,687.11,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092965,m-005,cust-08781,p-0046,2026-07-05 21:48:30,1,247.41,247.41,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092966,m-002,,p-0018,2026-07-05 20:13:57,1,237.28,237.28,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092967,m-013,,p-0125,2026-07-05 17:47:26,1,556.98,556.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092968,m-040,,p-0417,2026-07-05 14:04:11,1,574.12,574.12,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092969,m-028,cust-09531,p-0289,2026-07-05 09:13:01,1,119.22,119.22,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092970,m-009,cust-05158,p-0078,2026-07-05 10:07:49,1,51.51,51.51,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092971,m-025,cust-07594,p-0260,2026-07-05 09:12:04,1,930.0,930.0,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092972,m-030,cust-06006,p-0318,2026-07-05 18:36:16,1,48.83,48.83,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092973,m-002,cust-02405,p-0018,2026-07-05 20:41:04,1,237.28,237.28,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092974,m-017,cust-07470,p-0166,2026-07-05 08:04:27,1,59.73,59.73,UPI,SUCCESS,POS_TERMINAL
txn-0092975,m-024,cust-09312,p-0243,2026-07-05 14:42:01,1,102.79,102.79,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092976,m-043,cust-05014,p-0445,2026-07-05 09:13:47,1,900.25,900.25,CASH,SUCCESS,OFFLINE_STORE
txn-0092977,m-002,cust-01964,p-0020,2026-07-05 12:53:20,1,401.92,401.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092978,m-003,cust-02878,p-0032,2026-07-05 22:22:46,3,312.84,938.52,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092979,m-001,,p-0002,2026-07-05 17:20:37,1,36.39,36.39,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092980,m-022,,p-0224,2026-07-05 09:10:30,1,1198.04,1198.04,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092981,m-003,cust-02569,p-0027,2026-07-05 20:34:19,1,409.29,409.29,UPI,SUCCESS,POS_TERMINAL
txn-0092982,m-004,,p-0038,2026-07-05 11:56:02,1,3021.37,3021.37,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0092983,m-016,cust-08125,p-0159,2026-07-05 09:08:53,1,75.51,75.51,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092984,m-001,cust-07689,p-0006,2026-07-05 17:16:32,1,35.19,35.19,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092985,m-034,,p-0355,2026-07-05 10:49:00,1,26.72,26.72,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092986,m-004,cust-07909,p-0040,2026-07-05 21:22:50,1,1721.89,1721.89,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092987,m-028,cust-09533,p-0291,2026-07-05 19:24:24,2,224.81,449.62,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092988,m-001,cust-01338,p-0009,2026-07-05 15:29:01,1,61.38,61.38,UPI,FAILED,POS_TERMINAL
txn-0092989,m-001,cust-00537,p-0003,2026-07-05 13:48:32,2,55.47,110.94,SOUNDBOX_QR,REFUNDED,SOUNDBOX
txn-0092990,m-003,cust-02849,p-0027,2026-07-05 15:55:19,1,409.29,409.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092991,m-042,cust-07930,p-0436,2026-07-05 08:18:41,3,118.86,356.58,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092992,m-001,,p-0010,2026-07-05 13:53:07,1,122.62,122.62,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092993,m-012,,p-0122,2026-07-05 19:57:41,3,201.12,603.36,UPI,SUCCESS,QR_STAND
txn-0092994,m-001,cust-00288,p-0004,2026-07-05 21:29:12,1,50.53,50.53,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092995,m-003,cust-02694,p-0032,2026-07-05 12:08:54,1,312.84,312.84,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0092996,m-043,cust-04726,p-0449,2026-07-05 10:39:25,1,411.29,411.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092997,m-003,cust-03200,p-0033,2026-07-05 19:08:04,3,330.49,991.47,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092998,m-006,cust-08598,p-0059,2026-07-05 11:58:11,1,87.62,87.62,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0092999,m-001,cust-00374,p-0014,2026-07-05 21:34:57,1,142.3,142.3,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093000,m-001,cust-00030,p-0004,2026-07-05 18:02:37,3,50.53,151.59,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093001,m-031,cust-08433,p-0320,2026-07-05 13:18:19,1,41.16,41.16,UPI,SUCCESS,OFFLINE_STORE
txn-0093002,m-016,cust-09453,p-0159,2026-07-05 14:23:43,1,75.51,75.51,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093003,m-011,cust-07559,p-0110,2026-07-05 15:28:04,1,125.11,125.11,CASH,SUCCESS,OFFLINE_STORE
txn-0093004,m-030,,p-0313,2026-07-05 08:08:46,1,100.97,100.97,UPI,SUCCESS,OFFLINE_STORE
txn-0093005,m-001,cust-01288,p-0003,2026-07-05 13:00:37,1,55.47,55.47,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0093006,m-003,cust-07503,p-0034,2026-07-05 13:53:44,1,636.95,636.95,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093007,m-004,,p-0042,2026-07-05 17:32:09,1,732.09,732.09,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093008,m-023,cust-07285,p-0236,2026-07-05 06:00:07,1,55.92,55.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093009,m-006,cust-07362,p-0057,2026-07-05 14:04:50,1,207.83,207.83,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093010,m-001,,p-0009,2026-07-05 17:18:58,1,61.38,61.38,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093011,m-001,cust-00653,p-0001,2026-07-05 13:25:54,3,35.57,106.71,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093012,m-003,,p-0029,2026-07-05 20:15:49,2,57.37,114.74,UPI,SUCCESS,OFFLINE_STORE
txn-0093013,m-016,,p-0158,2026-07-05 15:20:25,1,113.49,113.49,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093014,m-001,,p-0001,2026-07-05 19:00:27,1,35.57,35.57,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093015,m-003,cust-02664,p-0032,2026-07-05 13:43:27,3,312.84,938.52,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093016,m-001,cust-00646,p-0014,2026-07-05 16:34:44,1,142.3,142.3,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093017,m-047,cust-08517,p-0494,2026-07-05 19:40:08,2,31.12,62.24,UPI,SUCCESS,POS_TERMINAL
txn-0093018,m-031,,p-0322,2026-07-05 09:06:16,1,51.92,51.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093019,m-036,,p-0374,2026-07-05 13:43:51,1,54.69,54.69,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093020,m-001,cust-00215,p-0012,2026-07-05 14:14:05,1,83.22,83.22,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093021,m-001,,p-0006,2026-07-05 18:01:49,1,35.19,35.19,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0093022,m-003,cust-02514,p-0027,2026-07-05 13:37:27,1,409.29,409.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093023,m-028,cust-09134,p-0297,2026-07-05 12:32:54,1,187.63,187.63,UPI,FAILED,OFFLINE_STORE
txn-0093024,m-033,cust-05677,p-0349,2026-07-05 18:00:12,1,539.82,539.82,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0093025,m-001,cust-00529,p-0008,2026-07-05 09:06:57,1,113.18,113.18,UPI,SUCCESS,OFFLINE_STORE
txn-0093026,m-004,,p-0035,2026-07-05 18:16:45,1,781.69,781.69,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093027,m-001,cust-08997,p-0005,2026-07-05 15:35:30,1,37.64,37.64,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093028,m-003,cust-03331,p-0027,2026-07-05 09:06:54,1,409.29,409.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093029,m-002,cust-02489,p-0016,2026-07-05 21:26:16,1,1040.98,1040.98,UPI,SUCCESS,POS_TERMINAL
txn-0093030,m-025,cust-07798,p-0260,2026-07-05 10:14:51,1,930.0,930.0,CASH,SUCCESS,OFFLINE_STORE
txn-0093031,m-006,cust-07104,p-0055,2026-07-05 08:04:53,1,112.22,112.22,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093032,m-001,cust-00187,p-0001,2026-07-05 13:12:59,1,35.57,35.57,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093033,m-021,cust-08336,p-0217,2026-07-05 19:59:44,1,39.92,39.92,UPI,SUCCESS,QR_STAND
txn-0093034,m-004,cust-03799,p-0041,2026-07-05 19:31:39,1,1272.21,1272.21,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093035,m-003,cust-03273,p-0028,2026-07-05 11:12:28,1,27.64,27.64,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093036,m-005,cust-08605,p-0044,2026-07-05 14:55:39,1,106.6,106.6,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093037,m-002,cust-02395,p-0022,2026-07-05 22:50:04,1,426.03,426.03,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093038,m-029,,p-0310,2026-07-05 08:05:39,2,233.69,467.38,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093039,m-003,,p-0030,2026-07-05 06:40:36,1,32.96,32.96,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093040,m-001,cust-01119,p-0009,2026-07-05 19:03:03,1,61.38,61.38,UPI,SUCCESS,OFFLINE_STORE
txn-0093041,m-028,cust-07965,p-0290,2026-07-05 09:31:53,2,181.63,363.26,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093042,m-021,cust-09697,p-0216,2026-07-05 21:32:03,1,55.33,55.33,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093043,m-001,cust-01176,p-0004,2026-07-05 15:00:40,1,50.53,50.53,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093044,m-009,cust-06138,p-0087,2026-07-05 20:16:58,1,91.14,91.14,UPI,SUCCESS,POS_TERMINAL
txn-0093045,m-004,cust-03768,p-0036,2026-07-05 18:23:29,1,687.11,687.11,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0093046,m-002,cust-02115,p-0019,2026-07-05 13:54:55,1,2972.2,2972.2,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093047,m-001,cust-00884,p-0009,2026-07-05 21:59:11,1,61.38,61.38,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093048,m-024,,p-0252,2026-07-05 09:44:12,1,291.54,291.54,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093049,m-001,cust-01167,p-0010,2026-07-05 08:32:30,1,122.62,122.62,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093050,m-040,,p-0417,2026-07-05 07:04:14,1,574.12,574.12,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093051,m-001,cust-01022,p-0004,2026-07-05 14:53:15,1,50.53,50.53,UPI,SUCCESS,QR_STAND
txn-0093052,m-001,cust-01482,p-0011,2026-07-05 13:00:47,1,47.84,47.84,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093053,m-003,,p-0027,2026-07-05 10:25:04,2,409.29,818.58,UPI,SUCCESS,POS_TERMINAL
txn-0093054,m-019,,p-0183,2026-07-05 08:18:42,1,39.95,39.95,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0093055,m-008,,p-0072,2026-07-05 19:07:59,1,266.13,266.13,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093056,m-001,cust-01369,p-0009,2026-07-05 06:44:11,2,61.38,122.76,CASH,SUCCESS,OFFLINE_STORE
txn-0093057,m-047,cust-05106,p-0495,2026-07-05 14:05:36,4,36.72,146.88,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093058,m-034,cust-06549,p-0358,2026-07-05 09:37:09,1,73.28,73.28,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093059,m-001,cust-01256,p-0003,2026-07-05 11:54:20,1,55.47,55.47,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093060,m-001,cust-00072,p-0008,2026-07-05 15:04:41,1,113.18,113.18,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093061,m-011,,p-0109,2026-07-05 20:17:03,1,31.75,31.75,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093062,m-001,,p-0001,2026-07-05 20:17:13,1,35.57,35.57,UPI,SUCCESS,QR_STAND
txn-0093063,m-042,cust-06018,p-0431,2026-07-05 17:18:12,3,43.16,129.48,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093064,m-003,,p-0032,2026-07-05 14:51:34,1,312.84,312.84,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093065,m-018,cust-07213,p-0170,2026-07-05 14:56:30,1,45.57,45.57,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093066,m-004,cust-04246,p-0042,2026-07-05 17:56:52,1,732.09,732.09,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093067,m-031,,p-0329,2026-07-05 18:51:30,3,95.73,287.19,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093068,m-002,cust-02382,p-0016,2026-07-05 17:24:14,1,1040.98,1040.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093069,m-001,,p-0009,2026-07-05 15:04:56,1,61.38,61.38,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093070,m-001,,p-0012,2026-07-05 22:17:05,1,83.22,83.22,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093071,m-012,cust-06283,p-0122,2026-07-05 09:43:11,4,201.12,804.48,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093072,m-017,cust-08602,p-0162,2026-07-05 19:29:52,1,340.01,340.01,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0093073,m-041,cust-08582,p-0420,2026-07-05 14:08:50,4,153.35,613.4,UPI,SUCCESS,POS_TERMINAL
txn-0093074,m-001,cust-00834,p-0001,2026-07-05 19:20:05,2,35.57,71.14,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0093075,m-002,,p-0017,2026-07-05 11:32:36,1,1485.43,1485.43,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093076,m-001,cust-00030,p-0002,2026-07-05 13:13:02,1,36.39,36.39,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0093077,m-020,cust-07891,p-0201,2026-07-05 15:17:25,2,33.64,67.28,UPI,SUCCESS,OFFLINE_STORE
txn-0093078,m-022,cust-07145,p-0229,2026-07-05 17:36:16,1,712.53,712.53,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0093079,m-002,cust-05268,p-0015,2026-07-05 20:44:55,1,377.97,377.97,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093080,m-005,cust-05284,p-0048,2026-07-05 18:46:40,2,25.41,50.82,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093081,m-004,cust-04634,p-0038,2026-07-05 15:42:59,1,3021.37,3021.37,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093082,m-002,,p-0021,2026-07-05 19:55:22,1,2348.26,2348.26,CASH,SUCCESS,QR_STAND
txn-0093083,m-001,,p-0003,2026-07-05 18:07:47,1,55.47,55.47,UPI,SUCCESS,POS_TERMINAL
txn-0093084,m-046,cust-06108,p-0488,2026-07-05 19:40:51,2,231.97,463.94,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0093085,m-001,cust-00353,p-0011,2026-07-05 09:19:04,1,47.84,47.84,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093086,m-043,cust-08132,p-0451,2026-07-05 22:06:01,1,659.07,659.07,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093087,m-002,cust-01533,p-0019,2026-07-05 09:34:24,1,2972.2,2972.2,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093088,m-018,,p-0178,2026-07-05 20:59:50,2,46.73,93.46,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093089,m-024,cust-09153,p-0242,2026-07-05 11:22:09,3,157.54,472.62,UPI,SUCCESS,POS_TERMINAL
txn-0093090,m-004,cust-03885,p-0038,2026-07-05 09:49:29,1,3021.37,3021.37,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093091,m-011,cust-07109,p-0111,2026-07-05 20:37:15,1,148.79,148.79,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093092,m-004,cust-04208,p-0037,2026-07-05 09:41:20,1,1789.15,1789.15,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0093093,m-004,cust-04091,p-0036,2026-07-05 19:38:31,1,687.11,687.11,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093094,m-001,cust-00769,p-0011,2026-07-05 20:30:17,4,47.84,191.36,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093095,m-002,cust-02240,p-0016,2026-07-05 14:48:46,1,1040.98,1040.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093096,m-001,cust-00934,p-0010,2026-07-05 17:27:50,1,122.62,122.62,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0093097,m-026,cust-09301,p-0275,2026-07-05 10:30:12,1,167.22,167.22,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093098,m-002,cust-02431,p-0019,2026-07-05 13:01:31,1,2972.2,2972.2,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093099,m-036,cust-07002,p-0380,2026-07-05 13:36:37,1,89.36,89.36,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093100,m-018,cust-06901,p-0180,2026-07-05 12:08:19,1,88.72,88.72,CASH,SUCCESS,QR_STAND
txn-0093101,m-001,cust-01147,p-0005,2026-07-05 07:53:35,1,37.64,37.64,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0093102,m-002,cust-01977,p-0018,2026-07-05 13:02:25,1,237.28,237.28,SOUNDBOX_QR,SUCCESS,SOUNDBOX
