merchant_id,date,revenue,transaction_count,unique_customers,avg_ticket_size,category,business_size,day_of_week,day_of_week_num,month,day_of_month,is_weekend,dow_sin,dow_cos,month_sin,month_cos,is_holiday_festival,has_active_campaign,lag_1_revenue,lag_2_revenue,lag_7_revenue,lag_14_revenue,lag_1_transactions,lag_7_transactions,lag_1_aov,rolling_7_revenue_mean,rolling_7_revenue_std,rolling_30_revenue_mean,target_revenue_next_day,target_revenue_next_7d,split
m-042,2025-11-04,518.56,5.0,2.0,103.71,Food & Beverage,SMALL,Tuesday,1,11,4,0,0.7818,0.6235,-0.5,0.866,0,0,645.38,402.66,233.57,329.9,5,2,129.08,366.87,295.31,418.02,43.16,2126.1,TRAIN
m-042,2025-11-05,43.16,1.0,1.0,43.16,Food & Beverage,SMALL,Wednesday,2,11,5,0,0.9749,-0.2225,-0.5,0.866,0,0,518.56,645.38,107.89,439.09,5,2,103.71,407.58,293.51,422.97,623.85,2169.26,TRAIN
m-042,2025-11-06,623.85,3.0,2.0,207.95,Food & Beverage,SMALL,Thursday,3,11,6,0,0.4339,-0.901,-0.5,0.866,0,0,43.16,518.56,338.29,91.43,1,4,43.16,398.34,305.31,411.83,65.24,1840.02,TRAIN
m-042,2025-11-07,65.24,1.0,1.0,65.24,Food & Beverage,SMALL,Friday,4,11,7,0,-0.4339,-0.901,-0.5,0.866,0,0,623.85,43.16,0.0,983.07,3,0,207.95,439.13,314.87,413.25,623.7,1922.26,TRAIN
m-042,2025-11-08,623.7,6.0,3.0,103.95,Food & Beverage,SMALL,Saturday,5,11,8,1,-0.9749,-0.2225,-0.5,0.866,0,0,65.24,623.85,840.31,777.57,1,7,65.24,448.45,300.34,404.84,588.5,2087.73,TRAIN
m-042,2025-11-09,588.5,3.0,2.0,196.17,Food & Beverage,SMALL,Sunday,6,11,9,1,-0.7818,0.6235,-0.5,0.866,0,0,623.7,65.24,402.66,542.03,6,5,103.95,417.51,261.94,400.07,76.62,1499.23,TRAIN
m-042,2025-11-10,76.62,1.0,1.0,76.62,Food & Beverage,SMALL,Monday,0,11,10,0,0.0,1.0,-0.5,0.866,0,0,588.5,623.7,645.38,453.0,3,5,196.17,444.06,269.49,418.2,105.03,2139.69,TRAIN
m-042,2025-11-11,105.03,2.0,2.0,52.52,Food & Beverage,SMALL,Tuesday,1,11,11,0,0.7818,0.6235,-0.5,0.866,0,0,76.62,588.5,518.56,233.57,1,5,76.62,362.8,284.03,406.14,86.32,2565.19,TRAIN
m-042,2025-11-12,86.32,2.0,2.0,43.16,Food & Beverage,SMALL,Wednesday,2,11,12,0,0.9749,-0.2225,-0.5,0.866,0,0,105.03,76.62,43.16,107.89,2,1,52.52,303.73,289.19,402.25,294.61,3209.84,TRAIN
m-042,2025-11-13,294.61,3.0,3.0,98.2,Food & Beverage,SMALL,Thursday,3,11,13,0,0.4339,-0.901,-0.5,0.866,0,0,86.32,105.03,623.85,338.29,2,3,43.16,309.89,283.11,389.21,147.48,2958.39,TRAIN
m-042,2025-11-14,147.48,3.0,2.0,49.16,Food & Beverage,SMALL,Friday,4,11,14,0,-0.4339,-0.901,-0.5,0.866,0,0,294.61,86.32,65.24,0.0,3,1,98.2,262.86,247.34,399.03,789.17,3005.96,TRAIN
m-042,2025-11-15,789.17,5.0,5.0,157.83,Food & Beverage,SMALL,Saturday,5,11,15,1,-0.9749,-0.2225,-0.5,0.866,0,0,147.48,294.61,623.7,840.31,3,6,49.16,274.61,238.17,401.77,0.0,2517.91,TRAIN
m-042,2025-11-16,0.0,0.0,0.0,0.0,Food & Beverage,SMALL,Sunday,6,11,16,1,-0.7818,0.6235,-0.5,0.866,0,0,789.17,147.48,588.5,402.66,5,3,157.83,298.25,282.65,415.0,717.08,2823.14,TRAIN
m-042,2025-11-17,717.08,4.0,2.0,179.27,Food & Beverage,SMALL,Monday,0,11,17,0,0.0,1.0,-0.5,0.866,0,0,0.0,789.17,76.62,645.38,0,1,0.0,214.18,269.13,404.92,530.53,2503.81,TRAIN
m-042,2025-11-18,530.53,3.0,2.0,176.84,Food & Beverage,SMALL,Tuesday,1,11,18,0,0.7818,0.6235,-0.5,0.866,0,0,717.08,0.0,105.03,518.56,4,2,179.27,305.67,318.85,421.88,730.97,1973.28,TRAIN
m-042,2025-11-19,730.97,6.0,5.0,121.83,Food & Beverage,SMALL,Wednesday,2,11,19,0,0.9749,-0.2225,-0.5,0.866,0,0,530.53,717.08,86.32,43.16,3,2,176.84,366.46,314.75,404.32,43.16,1348.94,TRAIN
m-042,2025-11-20,43.16,1.0,1.0,43.16,Food & Beverage,SMALL,Thursday,3,11,20,0,0.4339,-0.901,-0.5,0.866,0,0,730.97,530.53,294.61,623.85,6,3,121.83,458.55,313.44,404.17,195.05,1581.81,TRAIN
m-042,2025-11-21,195.05,3.0,1.0,65.02,Food & Beverage,SMALL,Friday,4,11,21,0,-0.4339,-0.901,-0.5,0.866,0,0,43.16,730.97,147.48,65.24,1,3,43.16,422.63,347.87,394.61,301.12,1609.28,TRAIN
m-042,2025-11-22,301.12,3.0,2.0,100.37,Food & Beverage,SMALL,Saturday,5,11,22,1,-0.9749,-0.2225,-0.5,0.866,0,0,195.05,43.16,789.17,623.7,3,5,65.02,429.42,342.02,386.47,305.23,1835.65,TRAIN
m-042,2025-11-23,305.23,3.0,2.0,101.74,Food & Beverage,SMALL,Sunday,6,11,23,1,-0.7818,0.6235,-0.5,0.866,0,0,301.12,195.05,0.0,588.5,3,0,100.37,359.7,304.1,393.46,397.75,2510.33,TRAIN
m-042,2025-11-24,397.75,5.0,3.0,79.55,Food & Beverage,SMALL,Monday,0,11,24,0,0.0,1.0,-0.5,0.866,0,0,305.23,301.12,717.08,76.62,3,4,101.74,403.31,263.04,370.87,0.0,2378.97,TRAIN
m-042,2025-11-25,0.0,0.0,0.0,0.0,Food & Beverage,SMALL,Tuesday,1,11,25,0,0.7818,0.6235,-0.5,0.866,0,0,397.75,305.23,530.53,105.03,5,3,79.55,357.69,224.41,358.21,106.63,2586.81,TRAIN
m-042,2025-11-26,106.63,1.0,1.0,106.63,Food & Beverage,SMALL,Wednesday,2,11,26,0,0.9749,-0.2225,-0.5,0.866,0,0,0.0,397.75,730.97,86.32,0,6,0.0,281.9,244.95,340.14,276.03,2730.75,TRAIN
m-042,2025-11-27,276.03,2.0,1.0,138.01,Food & Beverage,SMALL,Thursday,3,11,27,0,0.4339,-0.901,-0.5,0.866,0,0,106.63,0.0,43.16,294.61,1,1,106.63,192.71,149.09,328.6,222.52,2585.53,TRAIN
m-042,2025-11-28,222.52,3.0,2.0,74.17,Food & Beverage,SMALL,Friday,4,11,28,0,-0.4339,-0.901,-0.5,0.866,0,0,276.03,106.63,195.05,147.48,2,3,138.01,225.97,135.53,330.01,527.49,2407.5,TRAIN
m-042,2025-11-29,527.49,7.0,5.0,75.36,Food & Beverage,SMALL,Saturday,5,11,29,1,-0.9749,-0.2225,-0.5,0.866,0,0,222.52,276.03,301.12,789.17,3,3,74.17,229.9,134.88,333.83,979.91,2268.67,TRAIN
m-042,2025-11-30,979.91,5.0,3.0,195.98,Food & Beverage,SMALL,Sunday,6,11,30,1,-0.7818,0.6235,-0.5,0.866,0,0,527.49,222.52,305.23,0.0,7,3,75.36,262.24,175.75,340.14,266.39,1487.36,TRAIN
m-042,2025-12-01,266.39,4.0,3.0,66.6,Food & Beverage,SMALL,Monday,0,12,1,0,0.0,1.0,-0.0,1.0,0,0,979.91,527.49,397.75,717.08,5,5,195.98,358.62,324.94,372.8,207.84,1436.77,TRAIN
m-042,2025-12-02,207.84,2.0,1.0,103.92,Food & Beverage,SMALL,Tuesday,1,12,2,0,0.7818,0.6235,-0.0,1.0,0,0,266.39,979.91,0.0,530.53,4,0,66.6,339.85,326.09,353.67,250.57,1687.34,TRAIN
m-042,2025-12-03,250.57,3.0,3.0,83.52,Food & Beverage,SMALL,Wednesday,2,12,3,0,0.9749,-0.2225,-0.0,1.0,0,0,207.84,266.39,106.63,730.97,2,1,103.92,369.54,298.26,347.18,130.81,1735.48,TRAIN
m-042,2025-12-04,130.81,2.0,2.0,65.4,Food & Beverage,SMALL,Thursday,3,12,4,0,0.4339,-0.901,-0.0,1.0,0,0,250.57,207.84,276.03,43.16,3,2,83.52,390.11,281.61,334.02,44.49,1991.45,TRAIN
m-042,2025-12-05,44.49,1.0,1.0,44.49,Food & Beverage,SMALL,Friday,4,12,5,0,-0.4339,-0.901,-0.0,1.0,0,0,130.81,250.57,222.52,195.05,2,3,65.4,369.36,296.38,321.09,388.66,2348.17,TRAIN
m-042,2025-12-06,388.66,3.0,3.0,129.55,Food & Beverage,SMALL,Saturday,5,12,6,1,-0.9749,-0.2225,-0.0,1.0,0,0,44.49,130.81,527.49,301.12,1,7,44.49,343.93,317.94,321.14,198.6,2523.43,TRAIN
m-042,2025-12-07,198.6,2.0,1.0,99.3,Food & Beverage,SMALL,Sunday,6,12,7,1,-0.7818,0.6235,-0.0,1.0,0,0,388.66,44.49,979.91,305.23,3,5,129.55,324.1,308.77,313.3,215.8,2750.11,TRAIN
m-042,2025-12-08,215.8,3.0,2.0,71.93,Food & Beverage,SMALL,Monday,0,12,8,0,0.0,1.0,-0.0,1.0,0,0,198.6,388.66,266.39,397.75,2,4,99.3,212.48,108.4,317.74,458.41,2909.87,TRAIN
m-042,2025-12-09,458.41,4.0,4.0,114.6,Food & Beverage,SMALL,Tuesday,1,12,9,0,0.7818,0.6235,-0.0,1.0,0,0,215.8,198.6,207.84,0.0,3,2,71.93,205.25,105.86,304.15,298.71,2608.59,TRAIN
m-042,2025-12-10,298.71,5.0,3.0,59.74,Food & Beverage,SMALL,Wednesday,2,12,10,0,0.9749,-0.2225,-0.0,1.0,0,0,458.41,215.8,250.57,106.63,4,3,114.6,241.05,142.8,299.81,386.78,2805.02,TRAIN
m-042,2025-12-11,386.78,5.0,5.0,77.36,Food & Beverage,SMALL,Thursday,3,12,11,0,0.4339,-0.901,-0.0,1.0,0,0,298.71,458.41,130.81,276.03,5,2,59.74,247.93,144.49,307.21,401.21,2625.78,TRAIN
m-042,2025-12-12,401.21,4.0,4.0,100.3,Food & Beverage,SMALL,Friday,4,12,12,0,-0.4339,-0.901,-0.0,1.0,0,0,386.78,298.71,44.49,222.52,5,1,77.36,284.49,142.28,316.6,563.92,2729.56,TRAIN
m-042,2025-12-13,563.92,5.0,3.0,112.78,Food & Beverage,SMALL,Saturday,5,12,13,1,-0.9749,-0.2225,-0.0,1.0,0,0,401.21,386.78,388.66,527.49,4,3,100.3,335.45,99.42,327.1,425.28,2742.04,TRAIN
m-042,2025-12-14,425.28,3.0,3.0,141.76,Food & Beverage,SMALL,Sunday,6,12,14,1,-0.7818,0.6235,-0.0,1.0,0,0,563.92,401.21,198.6,979.91,5,2,112.78,360.49,131.83,336.08,375.56,2832.77,TRAIN
m-042,2025-12-15,375.56,5.0,4.0,75.11,Food & Beverage,SMALL,Monday,0,12,15,0,0.0,1.0,-0.0,1.0,0,0,425.28,563.92,215.8,266.39,3,3,141.76,392.87,111.75,345.34,157.13,2691.39,TRAIN
m-042,2025-12-16,157.13,4.0,4.0,39.28,Food & Beverage,SMALL,Tuesday,1,12,16,0,0.7818,0.6235,-0.0,1.0,0,0,375.56,425.28,458.41,207.84,5,4,75.11,415.7,81.88,331.55,495.14,3147.54,TRAIN
m-042,2025-12-17,495.14,3.0,2.0,165.05,Food & Beverage,SMALL,Wednesday,2,12,17,0,0.9749,-0.2225,-0.0,1.0,0,0,157.13,375.56,298.71,250.57,4,5,39.28,372.66,124.03,336.79,207.54,3190.39,TRAIN
m-042,2025-12-18,207.54,2.0,1.0,103.77,Food & Beverage,SMALL,Thursday,3,12,18,0,0.4339,-0.901,-0.0,1.0,0,0,495.14,157.13,386.78,130.81,3,5,165.05,400.72,126.7,329.39,504.99,3638.49,TRAIN
m-042,2025-12-19,504.99,2.0,2.0,252.5,Food & Beverage,SMALL,Friday,4,12,19,0,-0.4339,-0.901,-0.0,1.0,0,0,207.54,495.14,401.21,44.49,2,4,103.77,375.11,146.54,318.62,576.4,3133.5,TRAIN
m-042,2025-12-20,576.4,5.0,3.0,115.28,Food & Beverage,SMALL,Saturday,5,12,20,1,-0.9749,-0.2225,-0.0,1.0,0,0,504.99,207.54,563.92,388.66,2,5,252.5,389.94,154.65,311.09,516.01,2596.31,TRAIN
m-042,2025-12-21,516.01,4.0,3.0,129.0,Food & Beverage,SMALL,Sunday,6,12,21,1,-0.7818,0.6235,-0.0,1.0,0,0,576.4,504.99,425.28,198.6,5,3,115.28,391.72,157.04,328.87,234.18,2896.97,TRAIN
m-042,2025-12-22,234.18,4.0,3.0,58.54,Food & Beverage,SMALL,Monday,0,12,22,0,0.0,1.0,-0.0,1.0,0,0,516.01,576.4,375.56,215.8,4,5,129.0,404.68,163.87,339.56,613.28,3079.3,TRAIN
m-042,2025-12-23,613.28,5.0,3.0,122.66,Food & Beverage,SMALL,Tuesday,1,12,23,0,0.7818,0.6235,-0.0,1.0,0,0,234.18,516.01,157.13,458.41,4,4,58.54,384.48,176.3,337.33,537.99,2841.79,TRAIN
m-042,2025-12-24,537.99,3.0,1.0,179.33,Food & Beverage,SMALL,Wednesday,2,12,24,0,0.9749,-0.2225,-0.0,1.0,0,0,613.28,234.18,495.14,298.71,5,3,122.66,449.65,161.98,347.6,655.64,2900.6,TRAIN
m-042,2025-12-25,655.64,5.0,4.0,131.13,Food & Beverage,SMALL,Thursday,3,12,25,0,0.4339,-0.901,-0.0,1.0,1,0,537.99,613.28,207.54,386.78,3,2,179.33,455.77,164.77,352.28,0.0,2767.83,TRAIN
m-042,2025-12-26,0.0,0.0,0.0,0.0,Food & Beverage,SMALL,Friday,4,12,26,0,-0.4339,-0.901,-0.0,1.0,0,0,655.64,537.99,504.99,401.21,5,2,131.13,519.78,136.95,374.13,39.21,3661.47,TRAIN
m-042,2025-12-27,39.21,1.0,1.0,39.21,Food & Beverage,SMALL,Saturday,5,12,27,1,-0.9749,-0.2225,-0.0,1.0,0,0,0.0,655.64,576.4,563.92,0,5,0.0,447.64,240.16,370.58,816.67,3878.9,TRAIN
m-042,2025-12-28,816.67,5.0,3.0,163.33,Food & Beverage,SMALL,Sunday,6,12,28,1,-0.7818,0.6235,-0.0,1.0,0,0,39.21,0.0,516.01,425.28,1,4,39.21,370.9,275.4,362.68,416.51,3786.28,TRAIN
m-042,2025-12-29,416.51,4.0,3.0,104.13,Food & Beverage,SMALL,Monday,0,12,29,0,0.0,1.0,-0.0,1.0,0,0,816.67,39.21,234.18,375.56,5,4,163.33,413.85,321.41,382.49,375.77,3476.4,TRAIN
m-042,2025-12-30,375.77,4.0,2.0,93.94,Food & Beverage,SMALL,Tuesday,1,12,30,0,0.7818,0.6235,-0.0,1.0,0,0,416.51,816.67,613.28,157.13,4,5,104.13,439.9,311.66,378.79,596.8,3855.47,TRAIN
m-042,2025-12-31,596.8,6.0,4.0,99.47,Food & Beverage,SMALL,Wednesday,2,12,31,0,0.9749,-0.2225,-0.0,1.0,1,0,375.77,416.51,537.99,495.14,4,3,93.94,405.97,302.43,358.65,522.87,3436.21,TRAIN
m-042,2026-01-01,522.87,5.0,3.0,104.57,Food & Beverage,SMALL,Thursday,3,1,1,0,0.4339,-0.901,0.5,0.866,1,0,596.8,375.77,655.64,207.54,6,5,99.47,414.37,307.48,369.66,893.64,3246.0,TRAIN
m-042,2026-01-02,893.64,7.0,6.0,127.66,Food & Beverage,SMALL,Friday,4,1,2,0,-0.4339,-0.901,0.5,0.866,0,0,522.87,596.8,0.0,504.99,5,0,104.57,395.4,293.92,380.16,256.64,2778.88,TRAIN
m-042,2026-01-03,256.64,3.0,2.0,85.55,Food & Beverage,SMALL,Saturday,5,1,3,1,-0.9749,-0.2225,0.5,0.866,0,0,893.64,522.87,39.21,576.4,7,1,127.66,523.07,287.56,401.6,724.05,2886.29,TRAIN
m-042,2026-01-04,724.05,7.0,3.0,103.44,Food & Beverage,SMALL,Sunday,6,1,4,1,-0.7818,0.6235,0.5,0.866,0,0,256.64,893.64,816.67,516.01,3,5,85.55,554.13,233.18,405.79,106.63,2524.26,TRAIN
m-042,2026-01-05,106.63,1.0,1.0,106.63,Food & Beverage,SMALL,Monday,0,1,5,0,0.0,1.0,0.5,0.866,0,0,724.05,256.64,416.51,234.18,7,4,103.44,540.9,217.93,428.45,754.84,2536.49,TRAIN
m-042,2026-01-06,754.84,7.0,7.0,107.83,Food & Beverage,SMALL,Tuesday,1,1,6,0,0.7818,0.6235,0.5,0.866,0,0,106.63,724.05,375.77,613.28,1,4,106.63,496.63,272.14,419.05,177.54,2068.84,TRAIN
m-042,2026-01-07,177.54,3.0,2.0,59.18,Food & Beverage,SMALL,Wednesday,2,1,7,0,0.9749,-0.2225,0.5,0.866,0,0,754.84,106.63,596.8,537.99,7,6,107.83,550.78,281.63,437.59,332.66,2855.98,TRAIN
m-042,2026-01-08,332.66,4.0,3.0,83.16,Food & Beverage,SMALL,Thursday,3,1,8,0,0.4339,-0.901,0.5,0.866,0,0,177.54,754.84,522.87,655.64,3,5,59.18,490.89,313.04,436.31,426.52,2683.66,TRAIN
m-042,2026-01-09,426.52,1.0,1.0,426.52,Food & Beverage,SMALL,Friday,4,1,9,0,-0.4339,-0.901,0.5,0.866,0,0,332.66,177.54,893.64,0.0,4,7,83.16,463.71,318.02,432.12,364.05,2494.86,TRAIN
m-042,2026-01-10,364.05,3.0,2.0,121.35,Food & Beverage,SMALL,Saturday,5,1,10,1,-0.9749,-0.2225,0.5,0.866,0,0,426.52,332.66,256.64,39.21,1,3,426.52,396.98,255.67,436.38,362.02,2201.72,TRAIN
m-042,2026-01-11,362.02,5.0,3.0,72.4,Food & Beverage,SMALL,Sunday,6,1,11,1,-0.7818,0.6235,0.5,0.866,0,0,364.05,426.52,724.05,816.67,3,7,121.35,412.33,248.98,435.62,118.86,2048.34,TRAIN
m-042,2026-01-12,118.86,1.0,1.0,118.86,Food & Beverage,SMALL,Monday,0,1,12,0,0.0,1.0,0.5,0.866,0,0,362.02,364.05,106.63,416.51,5,1,72.4,360.61,207.6,434.32,287.19,2702.5,TRAIN
m-042,2026-01-13,287.19,2.0,2.0,143.6,Food & Beverage,SMALL,Tuesday,1,1,13,0,0.7818,0.6235,0.5,0.866,0,0,118.86,362.02,754.84,375.77,1,7,118.86,362.36,205.14,419.48,964.68,3343.56,TRAIN
m-042,2026-01-14,964.68,10.0,9.0,96.47,Food & Beverage,SMALL,Wednesday,2,1,14,0,0.9749,-0.2225,0.5,0.866,1,0,287.19,118.86,177.54,596.8,2,3,143.6,295.55,110.19,414.88,160.34,2914.61,TRAIN
m-042,2026-01-15,160.34,2.0,2.0,80.17,Food & Beverage,SMALL,Thursday,3,1,15,0,0.4339,-0.901,0.5,0.866,0,0,964.68,287.19,332.66,522.87,10,4,96.47,408.0,263.99,434.52,237.72,2967.07,TRAIN
m-042,2026-01-16,237.72,1.0,1.0,237.72,Food & Beverage,SMALL,Friday,4,1,16,0,-0.4339,-0.901,0.5,0.866,0,0,160.34,964.68,426.52,893.64,2,1,80.17,383.38,279.75,434.62,70.91,3017.24,TRAIN
m-042,2026-01-17,70.91,2.0,2.0,35.46,Food & Beverage,SMALL,Saturday,5,1,17,1,-0.9749,-0.2225,0.5,0.866,0,0,237.72,160.34,364.05,256.64,1,3,237.72,356.41,283.97,426.04,208.64,3140.47,TRAIN
m-042,2026-01-18,208.64,4.0,3.0,52.16,Food & Beverage,SMALL,Sunday,6,1,18,1,-0.7818,0.6235,0.5,0.866,0,0,70.91,237.72,362.02,724.05,2,5,35.46,314.53,303.59,421.49,773.02,3049.85,TRAIN
m-042,2026-01-19,773.02,3.0,2.0,257.67,Food & Beverage,SMALL,Monday,0,1,19,0,0.0,1.0,0.5,0.866,0,0,208.64,70.91,118.86,106.63,4,1,52.16,292.62,305.12,411.61,928.25,2827.98,TRAIN
m-042,2026-01-20,928.25,6.0,3.0,154.71,Food & Beverage,SMALL,Tuesday,1,1,20,0,0.7818,0.6235,0.5,0.866,0,0,773.02,208.64,287.19,754.84,3,2,257.67,386.07,341.09,418.16,535.73,1930.0,TRAIN
m-042,2026-01-21,535.73,5.0,2.0,107.15,Food & Beverage,SMALL,Wednesday,2,1,21,0,0.9749,-0.2225,0.5,0.866,0,0,928.25,773.02,964.68,177.54,6,10,154.71,477.65,392.33,431.9,212.8,2204.21,TRAIN
m-042,2026-01-22,212.8,3.0,0.0,70.93,Food & Beverage,SMALL,Thursday,3,1,22,0,0.4339,-0.901,0.5,0.866,0,0,535.73,928.25,160.34,332.66,5,2,107.15,416.37,332.52,441.96,287.89,2298.43,TRAIN
m-042,2026-01-23,287.89,4.0,3.0,71.97,Food & Beverage,SMALL,Friday,4,1,23,0,-0.4339,-0.901,0.5,0.866,0,0,212.8,535.73,237.72,426.52,3,1,70.93,423.87,326.32,428.61,194.14,2492.15,TRAIN
m-042,2026-01-24,194.14,2.0,2.0,97.07,Food & Beverage,SMALL,Saturday,5,1,24,1,-0.9749,-0.2225,0.5,0.866,0,0,287.89,212.8,70.91,364.05,4,2,71.97,431.03,322.08,420.27,118.02,2328.28,TRAIN
m-042,2026-01-25,118.02,2.0,2.0,59.01,Food & Beverage,SMALL,Sunday,6,1,25,1,-0.7818,0.6235,0.5,0.866,0,0,194.14,287.89,208.64,362.02,2,4,97.07,448.64,301.85,404.89,551.15,2522.42,TRAIN
m-042,2026-01-26,551.15,4.0,3.0,137.79,Food & Beverage,SMALL,Monday,0,1,26,0,0.0,1.0,0.5,0.866,0,0,118.02,194.14,773.02,118.86,2,3,59.01,435.69,315.49,408.82,30.27,2568.62,TRAIN
m-042,2026-01-27,30.27,1.0,1.0,30.27,Food & Beverage,SMALL,Tuesday,1,1,27,0,0.7818,0.6235,0.5,0.866,0,0,551.15,118.02,928.25,287.19,4,6,137.79,404.0,285.69,425.88,809.94,2944.5,TRAIN
m-042,2026-01-28,809.94,4.0,2.0,202.48,Food & Beverage,SMALL,Wednesday,2,1,28,0,0.9749,-0.2225,0.5,0.866,0,0,30.27,551.15,535.73,964.68,1,5,30.27,275.71,199.73,399.67,307.02,2319.58,TRAIN
m-042,2026-01-29,307.02,3.0,3.0,102.34,Food & Beverage,SMALL,Thursday,3,1,29,0,0.4339,-0.901,0.5,0.866,0,0,809.94,30.27,212.8,160.34,4,3,202.48,314.89,272.76,412.79,481.61,2129.15,TRAIN
m-042,2026-01-30,481.61,4.0,3.0,120.4,Food & Beverage,SMALL,Friday,4,1,30,0,-0.4339,-0.901,0.5,0.866,0,0,307.02,809.94,287.89,237.72,3,4,102.34,328.35,269.19,410.49,30.27,2322.26,TRAIN
m-042,2026-01-31,30.27,1.0,1.0,30.27,Food & Beverage,SMALL,Saturday,5,1,31,1,-0.9749,-0.2225,0.5,0.866,0,0,481.61,307.02,194.14,70.91,4,2,120.4,356.02,274.24,406.65,312.16,2579.18,TRAIN
m-042,2026-02-01,312.16,5.0,3.0,62.43,Food & Beverage,SMALL,Sunday,6,2,1,1,-0.7818,0.6235,0.866,0.5,0,0,30.27,481.61,118.02,208.64,1,2,30.27,332.61,296.46,390.23,597.35,2453.84,TRAIN
m-042,2026-02-02,597.35,4.0,3.0,149.34,Food & Beverage,SMALL,Monday,0,2,2,0,0.0,1.0,0.866,0.5,0,0,312.16,30.27,551.15,773.02,5,4,62.43,360.35,281.75,370.85,406.15,2348.59,TRAIN
m-042,2026-02-03,406.15,4.0,3.0,101.54,Food & Beverage,SMALL,Tuesday,1,2,3,0,0.7818,0.6235,0.866,0.5,0,0,597.35,312.16,30.27,928.25,4,1,149.34,366.95,287.45,382.21,185.02,1942.44,TRAIN
m-042,2026-02-04,185.02,3.0,2.0,61.67,Food & Beverage,SMALL,Wednesday,2,2,4,0,0.9749,-0.2225,0.866,0.5,0,0,406.15,597.35,809.94,535.73,4,4,101.54,420.64,246.23,371.61,116.59,2303.55,TRAIN
m-042,2026-02-05,116.59,2.0,0.0,58.29,Food & Beverage,SMALL,Thursday,3,2,5,0,0.4339,-0.901,0.866,0.5,0,0,185.02,406.15,307.02,212.8,3,3,61.67,331.37,187.95,374.23,674.72,2593.19,TRAIN
m-042,2026-02-06,674.72,6.0,5.0,112.45,Food & Beverage,SMALL,Friday,4,2,6,0,-0.4339,-0.901,0.866,0.5,0,0,116.59,185.02,481.61,287.89,2,4,58.29,304.16,205.06,352.95,287.19,2169.17,TRAIN
m-042,2026-02-07,287.19,2.0,2.0,143.6,Food & Beverage,SMALL,Saturday,5,2,7,1,-0.9749,-0.2225,0.866,0.5,0,0,674.72,116.59,30.27,194.14,6,1,112.45,331.75,242.49,369.52,186.82,2564.85,TRAIN
m-042,2026-02-08,186.82,3.0,3.0,62.27,Food & Beverage,SMALL,Sunday,6,2,8,1,-0.7818,0.6235,0.866,0.5,0,0,287.19,674.72,312.16,118.02,2,5,143.6,368.45,205.94,368.01,492.1,2735.11,TRAIN
m-042,2026-02-09,492.1,2.0,2.0,246.05,Food & Beverage,SMALL,Monday,0,2,9,0,0.0,1.0,0.866,0.5,0,0,186.82,287.19,597.35,551.15,3,4,62.27,350.55,216.81,360.02,0.0,2697.5,TRAIN
m-042,2026-02-10,0.0,0.0,0.0,0.0,Food & Beverage,SMALL,Tuesday,1,2,10,0,0.7818,0.6235,0.866,0.5,0,0,492.1,186.82,406.15,30.27,2,4,246.05,335.51,199.83,364.29,546.13,2847.64,TRAIN
m-042,2026-02-11,546.13,5.0,4.0,109.23,Food & Beverage,SMALL,Wednesday,2,2,11,0,0.9749,-0.2225,0.866,0.5,0,0,0.0,492.1,185.02,809.94,0,3,0.0,277.49,232.24,352.22,406.23,2333.21,TRAIN
m-042,2026-02-12,406.23,3.0,2.0,135.41,Food & Beverage,SMALL,Thursday,3,2,12,0,0.4339,-0.901,0.866,0.5,0,0,546.13,0.0,116.59,307.02,5,2,109.23,329.08,247.85,366.46,250.7,2407.64,TRAIN
m-042,2026-02-13,250.7,3.0,1.0,83.57,Food & Beverage,SMALL,Friday,4,2,13,0,-0.4339,-0.901,0.866,0.5,0,0,406.23,546.13,674.72,481.61,3,6,135.41,370.46,230.0,370.43,682.87,3025.9,TRAIN
m-042,2026-02-14,682.87,6.0,5.0,113.81,Food & Beverage,SMALL,Saturday,5,2,14,1,-0.9749,-0.2225,0.866,0.5,0,0,250.7,406.23,287.19,30.27,3,2,83.57,309.88,188.63,346.63,357.08,2518.67,TRAIN
m-042,2026-02-15,357.08,4.0,2.0,89.27,Food & Beverage,SMALL,Sunday,6,2,15,1,-0.7818,0.6235,0.866,0.5,0,0,682.87,250.7,186.82,312.16,6,3,113.81,366.41,234.42,364.05,454.49,2405.63,TRAIN
m-042,2026-02-16,454.49,4.0,4.0,113.62,Food & Beverage,SMALL,Monday,0,2,16,0,0.0,1.0,0.866,0.5,0,0,357.08,682.87,492.1,597.35,4,2,89.27,390.73,221.14,368.03,150.14,2543.55,TRAIN
m-042,2026-02-17,150.14,2.0,2.0,75.07,Food & Beverage,SMALL,Tuesday,1,2,17,0,0.7818,0.6235,0.866,0.5,0,0,454.49,357.08,0.0,406.15,4,0,113.62,385.36,218.71,380.81,31.7,2993.51,TRAIN
m-042,2026-02-18,31.7,1.0,1.0,31.7,Food & Beverage,SMALL,Wednesday,2,2,18,0,0.9749,-0.2225,0.866,0.5,0,0,150.14,454.49,546.13,185.02,2,5,75.07,406.81,178.24,378.86,480.66,3456.63,TRAIN
m-042,2026-02-19,480.66,4.0,2.0,120.16,Food & Beverage,SMALL,Thursday,3,2,19,0,0.4339,-0.901,0.866,0.5,0,0,31.7,150.14,406.23,116.59,1,3,31.7,333.32,213.74,354.15,868.96,3160.42,TRAIN
