merchant_id,date,daily_revenue,daily_transactions,unique_customers,avg_order_value,day_of_week,is_weekend,is_festival
m-038,2026-07-31,259.1,2,2,129.55,Friday,False,False
m-038,2026-08-01,640.63,4,2,160.16,Saturday,True,False
m-038,2026-08-02,508.07,4,3,127.02,Sunday,True,False
m-038,2026-08-03,187.63,3,2,62.54,Monday,False,False
m-038,2026-08-04,447.35,3,2,149.12,Tuesday,False,False
m-038,2026-08-05,683.14,4,3,170.78,Wednesday,False,False
m-038,2026-08-06,572.11,3,3,190.7,Thursday,False,False
m-038,2026-08-07,145.43,2,2,72.72,Friday,False,False
m-038,2026-08-08,256.46,3,2,85.49,Saturday,True,False
m-038,2026-08-09,420.72,4,3,105.18,Sunday,True,False
m-038,2026-08-10,172.06,1,1,172.06,Monday,False,False
m-038,2026-08-11,511.08,3,3,170.36,Tuesday,False,False
m-038,2026-08-12,1138.29,7,4,162.61,Wednesday,False,False
m-038,2026-08-13,1067.31,5,3,213.46,Thursday,False,False
m-038,2026-08-14,378.52,3,2,126.17,Friday,False,False
m-038,2026-08-15,854.89,6,4,142.48,Saturday,True,True
m-038,2026-08-16,731.3,2,2,365.65,Sunday,True,False
m-038,2026-08-17,640.94,3,2,213.65,Monday,False,False
m-038,2026-08-18,904.83,6,5,150.8,Tuesday,False,False
m-038,2026-08-19,42.2,1,0,42.2,Wednesday,False,False
m-038,2026-08-20,274.98,3,2,91.66,Thursday,False,False
m-038,2026-08-21,705.83,7,5,100.83,Friday,False,False
m-038,2026-08-22,764.53,7,7,109.22,Saturday,True,False
m-038,2026-08-23,1501.79,6,5,250.3,Sunday,True,False
m-038,2026-08-24,722.33,6,5,120.39,Monday,False,False
m-038,2026-08-25,881.52,5,4,176.3,Tuesday,False,False
m-038,2026-08-26,401.58,6,4,66.93,Wednesday,False,False
m-038,2026-08-27,259.1,2,2,129.55,Thursday,False,False
m-038,2026-08-28,1262.37,8,7,157.8,Friday,False,True
m-038,2026-08-29,1006.28,5,2,201.26,Saturday,True,False
m-038,2026-08-30,1213.05,6,6,202.18,Sunday,True,False
m-038,2026-08-31,172.06,1,1,172.06,Monday,False,False
m-038,2026-09-01,214.26,2,1,107.13,Tuesday,False,False
m-038,2026-09-02,558.38,4,3,139.6,Wednesday,False,False
m-038,2026-09-03,743.86,5,3,148.77,Thursday,False,False
m-038,2026-09-04,701.66,4,1,175.42,Friday,False,False
m-038,2026-09-05,468.88,2,1,234.44,Saturday,True,False
m-038,2026-09-06,404.84,3,3,134.95,Sunday,True,False
m-038,2026-09-07,731.3,2,1,365.65,Monday,False,False
m-038,2026-09-08,731.3,2,1,365.65,Tuesday,False,False
m-038,2026-09-09,206.46,2,2,103.23,Wednesday,False,False
m-038,2026-09-10,103.23,1,1,103.23,Thursday,False,False
m-038,2026-09-11,1268.7,5,4,253.74,Friday,False,False
m-038,2026-09-12,701.66,4,4,175.42,Saturday,True,False
m-038,2026-09-13,343.81,3,2,114.6,Sunday,True,False
m-038,2026-09-14,743.86,5,3,148.77,Monday,False,False
m-038,2026-09-15,317.49,3,2,105.83,Tuesday,False,False
m-038,2026-09-16,701.66,4,2,175.42,Wednesday,False,False
m-038,2026-09-17,365.65,1,1,365.65,Thursday,False,False
m-039,2025-09-18,239.15,2,1,119.57,Thursday,False,False
m-039,2025-09-19,719.09,4,1,179.77,Friday,False,False
m-039,2025-09-20,698.47,7,4,99.78,Saturday,True,False
m-039,2025-09-21,398.17,2,1,199.08,Sunday,True,False
m-039,2025-09-22,465.48,5,1,93.1,Monday,False,False
m-039,2025-09-23,270.14,2,2,135.07,Tuesday,False,False
m-039,2025-09-24,351.91,2,2,175.96,Wednesday,False,False
m-039,2025-09-25,628.01,6,4,104.67,Thursday,False,False
m-039,2025-09-26,621.42,5,3,124.28,Friday,False,False
m-039,2025-09-27,539.65,5,3,107.93,Saturday,True,False
m-039,2025-09-28,526.2,2,2,263.1,Sunday,True,False
m-039,2025-09-29,183.78,2,2,91.89,Monday,False,False
m-039,2025-09-30,362.03,3,2,120.68,Tuesday,False,False
m-039,2025-10-01,270.14,2,1,135.07,Wednesday,False,False
m-039,2025-10-02,263.1,1,1,263.1,Thursday,False,False
m-039,2025-10-03,591.44,6,3,98.57,Friday,False,False
m-039,2025-10-04,787.03,6,4,131.17,Saturday,True,False
m-039,2025-10-05,1107.95,8,5,138.49,Sunday,True,False
m-039,2025-10-06,135.07,1,1,135.07,Monday,False,False
m-039,2025-10-07,490.06,3,3,163.35,Tuesday,False,False
m-039,2025-10-08,104.08,1,1,104.08,Wednesday,False,False
m-039,2025-10-09,405.21,3,2,135.07,Thursday,False,False
m-039,2025-10-10,443.8,3,1,147.93,Friday,False,False
m-039,2025-10-11,362.03,3,2,120.68,Saturday,True,False
m-039,2025-10-12,331.04,3,2,110.35,Sunday,True,False
m-039,2025-10-13,405.21,3,1,135.07,Monday,False,False
m-039,2025-10-14,398.17,2,0,199.08,Tuesday,False,False
m-039,2025-10-15,594.14,4,3,148.54,Wednesday,False,False
m-039,2025-10-16,991.68,7,3,141.67,Thursday,False,False
m-039,2025-10-17,135.07,1,1,135.07,Friday,False,False
m-039,2025-10-18,1129.83,8,7,141.23,Saturday,True,False
m-039,2025-10-19,591.06,4,1,147.76,Sunday,True,False
m-039,2025-10-20,223.88,2,1,111.94,Monday,False,True
m-039,2025-10-21,606.33,4,3,151.58,Tuesday,False,True
m-039,2025-10-22,502.25,3,3,167.42,Wednesday,False,True
m-039,2025-10-23,287.86,3,2,95.95,Thursday,False,False
m-039,2025-10-24,857.62,7,5,122.52,Friday,False,False
m-039,2025-10-25,1347.3,8,5,168.41,Saturday,True,False
m-039,2025-10-26,1213.11,8,7,151.64,Sunday,True,False
m-039,2025-10-27,545.81,5,4,109.16,Monday,False,False
m-039,2025-10-28,435.12,4,4,108.78,Tuesday,False,False
m-039,2025-10-29,630.28,3,2,210.09,Wednesday,False,False
m-039,2025-10-30,594.14,4,2,148.54,Thursday,False,False
m-039,2025-10-31,223.88,2,2,111.94,Friday,False,False
m-039,2025-11-01,490.06,3,3,163.35,Saturday,True,False
m-039,2025-11-02,453.92,4,4,113.48,Sunday,True,False
m-039,2025-11-03,270.14,2,2,135.07,Monday,False,False
m-039,2025-11-04,639.77,5,3,127.95,Tuesday,False,False
m-039,2025-11-05,223.88,2,2,111.94,Wednesday,False,False
m-039,2025-11-06,668.31,4,3,167.08,Thursday,False,False
m-039,2025-11-07,594.14,4,3,148.54,Friday,False,False
m-039,2025-11-08,459.07,3,2,153.02,Saturday,True,False
m-039,2025-11-09,814.06,5,4,162.81,Sunday,True,False
m-039,2025-11-10,88.81,1,1,88.81,Monday,False,False
m-039,2025-11-11,878.11,4,4,219.53,Tuesday,False,False
m-039,2025-11-12,455.99,3,3,152.0,Wednesday,False,False
m-039,2025-11-13,1178.16,7,5,168.31,Thursday,False,False
m-039,2025-11-14,331.04,3,2,110.35,Friday,False,False
m-039,2025-11-15,180.7,2,1,90.35,Saturday,True,False
m-039,2025-11-16,713.74,7,3,101.96,Sunday,True,False
m-039,2025-11-17,91.89,1,1,91.89,Monday,False,False
m-039,2025-11-18,622.05,4,4,155.51,Tuesday,False,False
m-039,2025-11-19,606.33,4,4,151.58,Wednesday,False,False
m-039,2025-11-20,398.17,2,1,199.08,Thursday,False,False
m-039,2025-11-21,1267.6,7,6,181.09,Friday,False,False
m-039,2025-11-22,354.99,2,1,177.5,Saturday,True,False
m-039,2025-11-23,636.69,5,2,127.34,Sunday,True,False
m-039,2025-11-24,651.96,5,4,130.39,Monday,False,False
m-039,2025-11-25,630.28,3,1,210.09,Tuesday,False,False
m-039,2025-11-28,269.51,3,3,89.84,Friday,False,False
m-039,2025-11-29,281.7,3,3,93.9,Saturday,True,False
m-039,2025-11-30,315.77,3,3,105.26,Sunday,True,False
m-039,2025-12-01,318.85,3,3,106.28,Monday,False,False
m-039,2025-12-02,270.14,2,2,135.07,Tuesday,False,False
m-039,2025-12-04,631.54,6,6,105.26,Thursday,False,False
m-039,2025-12-05,903.3,7,4,129.04,Friday,False,False
m-039,2025-12-06,502.25,3,2,167.42,Saturday,True,False
m-039,2025-12-07,704.63,7,5,100.66,Sunday,True,False
m-039,2025-12-08,450.21,5,3,90.04,Monday,False,False
m-039,2025-12-09,563.15,4,3,140.79,Tuesday,False,False
m-039,2025-12-10,180.7,2,2,90.35,Wednesday,False,False
m-039,2025-12-12,226.96,2,1,113.48,Friday,False,False
m-039,2025-12-13,183.78,2,1,91.89,Saturday,True,False
m-039,2025-12-14,455.99,3,2,152.0,Sunday,True,False
m-039,2025-12-15,459.07,3,2,153.02,Monday,False,False
m-039,2025-12-16,404.58,4,2,101.14,Tuesday,False,False
m-039,2025-12-17,208.16,2,2,104.08,Wednesday,False,False
m-039,2025-12-18,915.06,6,5,152.51,Thursday,False,False
m-039,2025-12-19,239.15,2,1,119.57,Friday,False,False
m-039,2025-12-20,860.57,7,3,122.94,Saturday,True,False
m-039,2025-12-21,354.99,2,1,177.5,Sunday,True,False
m-039,2025-12-22,312.69,3,2,104.23,Monday,False,False
m-039,2025-12-23,104.08,1,1,104.08,Tuesday,False,False
m-039,2025-12-25,716.82,7,7,102.4,Thursday,False,True
m-039,2025-12-26,872.76,7,5,124.68,Friday,False,False
m-039,2025-12-27,710.41,5,5,142.08,Saturday,True,False
m-039,2025-12-28,622.05,4,4,155.51,Sunday,True,False
m-039,2025-12-29,618.09,3,1,206.03,Monday,False,False
m-039,2025-12-30,459.07,3,3,153.02,Tuesday,False,False
m-039,2025-12-31,649.89,6,4,108.32,Wednesday,False,True
m-039,2026-01-01,1506.32,8,6,188.29,Thursday,False,True
m-039,2026-01-02,686.03,5,2,137.21,Friday,False,False
m-039,2026-01-03,1327.31,10,8,132.73,Saturday,True,False
m-039,2026-01-04,135.07,1,1,135.07,Sunday,True,False
m-039,2026-01-05,463.03,4,4,115.76,Monday,False,False
m-039,2026-01-06,351.91,2,2,175.96,Tuesday,False,False
m-039,2026-01-07,526.2,2,1,263.1,Wednesday,False,False
m-039,2026-01-08,465.48,5,4,93.1,Thursday,False,False
m-039,2026-01-09,354.99,2,2,177.5,Friday,False,False
m-039,2026-01-10,239.15,2,1,119.57,Saturday,True,False
m-039,2026-01-11,1436.11,9,4,159.57,Sunday,True,False
m-039,2026-01-12,466.11,4,3,116.53,Monday,False,False
m-039,2026-01-13,893.38,4,2,223.35,Tuesday,False,False
m-039,2026-01-14,636.69,5,1,127.34,Wednesday,False,True
m-039,2026-01-16,713.94,5,3,142.79,Friday,False,False
m-039,2026-01-17,544.8,4,3,136.2,Saturday,True,False
m-039,2026-01-18,296.97,3,1,98.99,Sunday,True,False
m-039,2026-01-19,502.25,3,2,167.42,Monday,False,False
m-039,2026-01-20,269.51,3,3,89.84,Tuesday,False,False
m-039,2026-01-21,591.06,4,3,147.76,Wednesday,False,False
m-039,2026-01-22,591.06,4,4,147.77,Thursday,False,False
m-039,2026-01-23,331.04,3,3,110.35,Friday,False,False
m-039,2026-01-24,446.88,3,1,148.96,Saturday,True,False
m-039,2026-01-25,976.41,7,4,139.49,Sunday,True,False
m-039,2026-01-26,679.87,5,2,135.97,Monday,False,False
m-039,2026-01-27,263.1,1,0,263.1,Tuesday,False,False
m-039,2026-01-28,263.1,1,0,263.1,Wednesday,False,False
m-039,2026-01-29,554.92,5,5,110.98,Thursday,False,False
m-039,2026-01-30,404.58,4,4,101.14,Friday,False,False
m-039,2026-01-31,1144.29,5,3,228.86,Saturday,True,False
m-039,2026-02-01,682.95,5,4,136.59,Sunday,True,False
m-039,2026-02-02,642.85,5,3,128.57,Monday,False,False
m-039,2026-02-03,104.08,1,1,104.08,Tuesday,False,False
m-039,2026-02-04,239.15,2,2,119.57,Wednesday,False,False
m-039,2026-02-05,523.93,5,5,104.79,Thursday,False,False
m-039,2026-02-06,354.99,2,2,177.5,Friday,False,False
m-039,2026-02-07,2970.33,5,5,594.07,Saturday,True,False
m-039,2026-02-08,798.79,5,3,159.76,Sunday,True,False
m-039,2026-02-09,281.7,3,1,93.9,Monday,False,False
m-039,2026-02-10,91.89,1,1,91.89,Tuesday,False,False
m-039,2026-02-11,637.32,4,1,159.33,Wednesday,False,False
m-039,2026-02-12,798.79,5,3,159.76,Thursday,False,False
m-039,2026-02-13,270.14,2,2,135.07,Friday,False,False
m-039,2026-02-14,578.87,4,4,144.72,Saturday,True,False
m-039,2026-02-15,192.89,2,2,96.44,Sunday,True,False
m-039,2026-02-16,263.1,1,0,263.1,Monday,False,False
m-039,2026-02-17,354.99,2,1,177.5,Tuesday,False,False
m-039,2026-02-18,379.75,4,4,94.94,Wednesday,False,False
m-039,2026-02-19,177.62,2,2,88.81,Thursday,False,False
m-039,2026-02-20,497.1,4,2,124.28,Friday,False,False
m-039,2026-02-21,655.04,5,2,131.01,Saturday,True,False
m-039,2026-02-22,489.86,5,4,97.97,Sunday,True,False
m-039,2026-02-23,502.25,3,2,167.42,Monday,False,False
m-039,2026-02-24,661.27,3,3,220.42,Tuesday,False,False
m-039,2026-02-26,404.58,4,3,101.14,Thursday,False,False
m-039,2026-02-27,818.02,6,5,136.34,Friday,False,False
m-039,2026-02-28,135.07,1,1,135.07,Saturday,True,False
m-039,2026-03-01,135.07,1,1,135.07,Sunday,True,False
m-039,2026-03-02,281.7,3,3,93.9,Monday,False,False
m-039,2026-03-03,902.87,6,5,150.48,Tuesday,False,False
m-039,2026-03-04,783.95,6,6,130.66,Wednesday,False,True
m-039,2026-03-05,455.99,3,1,152.0,Thursday,False,False
m-039,2026-03-06,471.26,3,2,157.09,Friday,False,False
m-039,2026-03-07,706.9,4,2,176.73,Saturday,True,False
m-039,2026-03-08,453.29,5,4,90.66,Sunday,True,False
m-039,2026-03-09,946.05,6,3,157.67,Monday,False,False
m-039,2026-03-10,781.25,8,7,97.66,Tuesday,False,False
m-039,2026-03-11,486.98,3,2,162.33,Wednesday,False,False
m-039,2026-03-12,845.93,6,4,140.99,Thursday,False,False
m-039,2026-03-13,180.7,2,1,90.35,Friday,False,False
m-039,2026-03-14,953.09,7,3,136.16,Saturday,True,False
m-039,2026-03-15,756.49,6,5,126.08,Sunday,True,False
m-039,2026-03-16,1196.96,7,5,170.99,Monday,False,False
m-039,2026-03-17,269.51,3,1,89.84,Tuesday,False,False
m-039,2026-03-19,351.91,2,1,175.96,Thursday,False,False
m-039,2026-03-20,967.73,8,4,120.97,Friday,False,True
m-039,2026-03-21,732.09,7,4,104.58,Saturday,True,False
m-039,2026-03-22,774.84,6,5,129.14,Sunday,True,False
m-039,2026-03-23,135.07,1,1,135.07,Monday,False,False
m-039,2026-03-24,695.14,5,5,139.03,Tuesday,False,False
m-039,2026-03-25,135.07,1,0,135.07,Wednesday,False,False
m-039,2026-03-26,459.07,3,2,153.02,Thursday,False,False
m-039,2026-03-27,135.07,1,1,135.07,Friday,False,False
m-039,2026-03-28,88.81,1,0,88.81,Saturday,True,False
m-039,2026-03-29,284.78,3,2,94.93,Sunday,True,False
m-039,2026-03-30,354.99,2,2,177.5,Monday,False,False
m-039,2026-03-31,490.06,3,2,163.35,Tuesday,False,False
m-039,2026-04-01,263.1,1,1,263.1,Wednesday,False,False
m-039,2026-04-02,88.81,1,1,88.81,Thursday,False,False
m-039,2026-04-03,567.11,5,3,113.42,Friday,False,False
m-039,2026-04-04,686.03,5,2,137.21,Saturday,True,False
m-039,2026-04-05,455.99,3,3,152.0,Sunday,True,False
m-039,2026-04-06,750.89,7,6,107.27,Monday,False,False
m-039,2026-04-07,490.06,3,3,163.35,Tuesday,False,False
m-039,2026-04-08,662.08,6,6,110.35,Wednesday,False,False
m-039,2026-04-09,398.17,2,2,199.08,Thursday,False,False
m-039,2026-04-10,598.1,5,4,119.62,Friday,False,False
m-039,2026-04-11,710.41,5,2,142.08,Saturday,True,False
m-039,2026-04-12,753.41,6,5,125.57,Sunday,True,False
m-039,2026-04-13,180.7,2,1,90.35,Monday,False,False
m-039,2026-04-14,327.96,3,3,109.32,Tuesday,False,False
m-039,2026-04-15,208.16,2,2,104.08,Wednesday,False,False
m-039,2026-04-16,490.06,3,3,163.35,Thursday,False,False
m-039,2026-04-17,772.39,5,3,154.48,Friday,False,False
m-039,2026-04-18,354.99,2,2,177.5,Saturday,True,False
m-039,2026-04-19,1034.86,7,5,147.84,Sunday,True,False
m-039,2026-04-20,296.97,3,3,98.99,Monday,False,False
m-039,2026-04-22,208.16,2,0,104.08,Wednesday,False,False
m-039,2026-04-24,502.25,3,3,167.42,Friday,False,False
m-039,2026-04-25,404.13,4,4,101.03,Saturday,True,False
m-039,2026-04-26,911.98,6,6,152.0,Sunday,True,False
m-039,2026-04-27,398.17,2,2,199.08,Monday,False,False
m-039,2026-04-28,569.56,6,4,94.93,Tuesday,False,False
m-039,2026-04-29,367.18,2,2,183.59,Wednesday,False,False
m-039,2026-04-30,630.28,3,3,210.09,Thursday,False,False
m-039,2026-05-01,331.04,3,3,110.35,Friday,False,False
m-039,2026-05-02,455.99,3,3,152.0,Saturday,True,False
m-039,2026-05-03,367.18,2,1,183.59,Sunday,True,False
m-039,2026-05-04,1023.1,8,6,127.89,Monday,False,False
m-039,2026-05-05,296.97,3,2,98.99,Tuesday,False,False
m-039,2026-05-06,91.89,1,0,91.89,Wednesday,False,False
m-039,2026-05-07,135.07,1,1,135.07,Thursday,False,False
m-039,2026-05-08,440.72,3,1,146.91,Friday,False,False
m-039,2026-05-09,693.07,6,4,115.51,Saturday,True,False
m-039,2026-05-10,463.03,4,3,115.76,Sunday,True,False
m-039,2026-05-11,486.98,3,2,162.33,Monday,False,False
m-039,2026-05-12,615.01,3,3,205.0,Tuesday,False,False
m-039,2026-05-13,940.9,7,5,134.41,Wednesday,False,False
m-039,2026-05-14,104.08,1,0,104.08,Thursday,False,False
m-039,2026-05-15,747.81,7,6,106.83,Friday,False,False
m-039,2026-05-16,686.28,7,5,98.04,Saturday,True,False
m-039,2026-05-17,362.03,3,3,120.68,Sunday,True,False
m-039,2026-05-18,287.86,3,2,95.95,Monday,False,False
m-039,2026-05-19,664.6,5,2,132.92,Tuesday,False,False
m-039,2026-05-20,560.07,4,3,140.02,Wednesday,False,False
m-039,2026-05-21,263.1,1,1,263.1,Thursday,False,False
m-039,2026-05-22,315.77,3,3,105.26,Friday,False,False
m-039,2026-05-23,195.97,2,0,97.98,Saturday,True,False
m-039,2026-05-24,239.15,2,2,119.57,Sunday,True,False
m-039,2026-05-25,223.88,2,1,111.94,Monday,False,False
m-039,2026-05-26,584.83,6,1,97.47,Tuesday,False,False
m-039,2026-05-27,462.4,5,5,92.48,Wednesday,False,False
m-039,2026-05-28,750.08,4,3,187.52,Thursday,False,False
m-039,2026-05-29,91.89,1,1,91.89,Friday,False,False
m-039,2026-05-30,284.78,3,1,94.93,Saturday,True,False
m-039,2026-05-31,878.11,4,2,219.53,Sunday,True,False
m-039,2026-06-01,493.39,5,3,98.68,Monday,False,False
m-039,2026-06-02,575.79,4,4,143.95,Tuesday,False,False
m-039,2026-06-03,900.42,5,4,180.08,Wednesday,False,False
m-039,2026-06-04,771.76,6,6,128.63,Thursday,False,False
m-039,2026-06-05,398.17,2,2,199.08,Friday,False,False
m-039,2026-06-06,888.23,5,5,177.65,Saturday,True,False
m-039,2026-06-08,682.95,5,4,136.59,Monday,False,False
m-039,2026-06-09,701.55,7,6,100.22,Tuesday,False,False
m-039,2026-06-11,183.78,2,2,91.89,Thursday,False,False
m-039,2026-06-13,1064.97,6,3,177.5,Saturday,True,False
m-039,2026-06-14,591.06,4,4,147.77,Sunday,True,False
m-039,2026-06-15,195.97,2,2,97.98,Monday,False,False
m-039,2026-06-16,674.27,6,4,112.38,Tuesday,False,False
m-039,2026-06-17,376.67,4,4,94.17,Wednesday,False,False
m-039,2026-06-18,135.07,1,0,135.07,Thursday,False,False
m-039,2026-06-19,398.17,2,1,199.08,Friday,False,False
m-039,2026-06-20,542.73,5,4,108.55,Saturday,True,False
m-039,2026-06-21,269.51,3,3,89.84,Sunday,True,False
m-039,2026-06-22,351.91,2,2,175.96,Monday,False,False
m-039,2026-06-24,331.04,3,3,110.35,Wednesday,False,False
m-039,2026-06-25,1138.94,8,8,142.37,Thursday,False,False
m-039,2026-06-26,682.95,5,3,136.59,Friday,False,False
m-039,2026-06-28,459.07,3,2,153.02,Sunday,True,False
m-039,2026-06-29,667.68,5,2,133.54,Monday,False,False
m-039,2026-06-30,949.13,6,4,158.19,Tuesday,False,False
m-039,2026-07-01,385.78,4,1,96.44,Wednesday,False,False
m-039,2026-07-02,502.25,3,2,167.42,Thursday,False,False
m-039,2026-07-03,315.77,3,3,105.26,Friday,False,False
m-039,2026-07-04,912.99,7,5,130.43,Saturday,True,False
m-039,2026-07-05,358.32,4,2,89.58,Sunday,True,False
m-039,2026-07-06,296.97,3,2,98.99,Monday,False,False
m-039,2026-07-07,404.58,4,2,101.14,Tuesday,False,False
m-039,2026-07-08,367.18,2,0,183.59,Wednesday,False,False
m-039,2026-07-09,226.96,2,2,113.48,Thursday,False,False
m-039,2026-07-10,354.99,2,1,177.5,Friday,False,False
m-039,2026-07-11,703.82,4,3,175.96,Saturday,True,False
m-039,2026-07-12,195.97,2,2,97.98,Sunday,True,False
m-039,2026-07-14,270.14,2,0,135.07,Tuesday,False,False
m-039,2026-07-15,135.07,1,0,135.07,Wednesday,False,False
m-039,2026-07-16,239.15,2,1,119.57,Thursday,False,False
m-039,2026-07-17,404.58,4,4,101.14,Friday,False,False
m-039,2026-07-18,575.79,4,3,143.95,Saturday,True,False
m-039,2026-07-19,331.04,3,2,110.35,Sunday,True,False
m-039,2026-07-20,91.89,1,1,91.89,Monday,False,False
m-039,2026-07-21,272.59,3,2,90.86,Tuesday,False,False
m-039,2026-07-22,942.97,6,3,157.16,Wednesday,False,False
m-039,2026-07-23,651.96,5,3,130.39,Thursday,False,False
m-039,2026-07-24,722.17,4,4,180.54,Friday,False,False
m-039,2026-07-25,373.59,4,4,93.4,Saturday,True,False
m-039,2026-07-26,1142.02,8,6,142.75,Sunday,True,False
m-039,2026-07-27,492.94,5,5,98.59,Monday,False,False
m-039,2026-07-29,91.89,1,1,91.89,Wednesday,False,False
m-039,2026-07-30,374.22,3,2,124.74,Thursday,False,False
m-039,2026-07-31,533.24,3,1,177.75,Friday,False,False
m-039,2026-08-01,88.81,1,1,88.81,Saturday,True,False
m-039,2026-08-02,1255.41,7,5,179.34,Sunday,True,False
m-039,2026-08-03,135.07,1,0,135.07,Monday,False,False
m-039,2026-08-04,486.98,3,1,162.33,Tuesday,False,False
m-039,2026-08-05,970.0,5,4,194.0,Wednesday,False,False
m-039,2026-08-06,327.96,3,3,109.32,Thursday,False,False
m-039,2026-08-07,508.66,5,3,101.73,Friday,False,False
m-039,2026-08-08,713.94,5,4,142.79,Saturday,True,False
m-039,2026-08-09,450.84,4,4,112.71,Sunday,True,False
m-039,2026-08-10,899.79,6,4,149.96,Monday,False,False
m-039,2026-08-11,223.88,2,1,111.94,Tuesday,False,False
m-039,2026-08-12,615.82,6,4,102.64,Wednesday,False,False
m-039,2026-08-13,192.89,2,2,96.44,Thursday,False,False
m-039,2026-08-14,591.06,4,4,147.76,Friday,False,False
m-039,2026-08-15,980.12,6,5,163.35,Saturday,True,True
m-039,2026-08-16,648.88,5,3,129.78,Sunday,True,False
m-039,2026-08-17,88.81,1,0,88.81,Monday,False,False
m-039,2026-08-18,679.87,5,4,135.97,Tuesday,False,False
m-039,2026-08-19,486.98,3,2,162.33,Wednesday,False,False
m-039,2026-08-20,263.1,1,0,263.1,Thursday,False,False
m-039,2026-08-21,486.98,3,2,162.33,Friday,False,False
m-039,2026-08-22,706.9,4,0,176.73,Saturday,True,False
m-039,2026-08-23,973.96,6,5,162.33,Sunday,True,False
m-039,2026-08-24,208.16,2,1,104.08,Monday,False,False
m-039,2026-08-26,1983.32,6,4,330.55,Wednesday,False,False
m-039,2026-08-27,104.08,1,0,104.08,Thursday,False,False
m-039,2026-08-28,435.12,4,3,108.78,Friday,False,True
m-039,2026-08-29,636.69,5,4,127.34,Saturday,True,False
m-039,2026-08-30,269.51,3,3,89.84,Sunday,True,False
m-039,2026-08-31,354.99,2,1,177.5,Monday,False,False
m-039,2026-09-01,239.15,2,2,119.57,Tuesday,False,False
m-039,2026-09-03,594.14,4,3,148.54,Thursday,False,False
m-039,2026-09-04,459.07,3,3,153.02,Friday,False,False
m-039,2026-09-05,637.32,4,2,159.33,Saturday,True,False
m-039,2026-09-06,903.75,7,4,129.11,Sunday,True,False
m-039,2026-09-07,91.89,1,0,91.89,Monday,False,False
m-039,2026-09-08,416.77,4,2,104.19,Tuesday,False,False
m-039,2026-09-09,729.21,5,4,145.84,Wednesday,False,False
m-039,2026-09-10,331.04,3,2,110.35,Thursday,False,False
m-039,2026-09-11,753.16,4,4,188.29,Friday,False,False
m-039,2026-09-12,713.94,5,3,142.79,Saturday,True,False
m-039,2026-09-13,753.16,4,3,188.29,Sunday,True,False
m-039,2026-09-14,331.04,3,2,110.35,Monday,False,False
m-039,2026-09-15,135.07,1,0,135.07,Tuesday,False,False
m-039,2026-09-16,88.81,1,0,88.81,Wednesday,False,False
m-039,2026-09-17,492.94,5,3,98.59,Thursday,False,False
m-040,2025-09-18,4415.49,7,6,630.78,Thursday,False,False
m-040,2025-09-19,1184.34,7,5,169.19,Friday,False,False
m-040,2025-09-20,1015.18,5,5,203.04,Saturday,True,False
m-040,2025-09-21,4026.92,8,6,503.36,Sunday,True,False
m-040,2025-09-22,1230.27,4,1,307.57,Monday,False,False
m-040,2025-09-23,356.73,3,1,118.91,Tuesday,False,False
m-040,2025-09-24,1574.21,8,6,196.78,Wednesday,False,False
m-040,2025-09-25,342.88,4,1,85.72,Thursday,False,False
m-040,2025-09-26,1508.17,5,3,301.63,Friday,False,False
m-040,2025-09-27,3691.19,6,4,615.2,Saturday,True,False
m-040,2025-09-28,368.66,5,3,73.73,Sunday,True,False
m-040,2025-09-29,343.83,1,0,343.83,Monday,False,False
m-040,2025-09-30,229.22,1,0,229.22,Tuesday,False,False
m-040,2025-10-01,1517.54,3,2,505.85,Wednesday,False,False
m-040,2025-10-02,3685.73,5,4,737.15,Thursday,False,False
m-040,2025-10-03,273.58,4,4,68.4,Friday,False,False
m-040,2025-10-04,222.03,3,3,74.01,Saturday,True,False
m-040,2025-10-05,548.69,3,3,182.9,Sunday,True,False
m-040,2025-10-06,1395.7,5,3,279.14,Monday,False,False
m-040,2025-10-07,208.49,3,2,69.5,Tuesday,False,False
m-040,2025-10-08,1602.74,3,3,534.25,Wednesday,False,False
m-040,2025-10-09,589.97,3,3,196.66,Thursday,False,False
m-040,2025-10-10,987.99,4,2,247.0,Friday,False,False
m-040,2025-10-11,4815.11,10,7,481.51,Saturday,True,False
m-040,2025-10-12,406.6,3,1,135.53,Sunday,True,False
m-040,2025-10-13,516.32,2,1,258.16,Monday,False,False
m-040,2025-10-14,3278.42,5,2,655.68,Tuesday,False,False
m-040,2025-10-15,1402.8,7,5,200.4,Wednesday,False,False
m-040,2025-10-16,2890.98,5,5,578.2,Thursday,False,False
m-040,2025-10-17,1500.06,4,2,375.02,Friday,False,False
m-040,2025-10-18,2704.1,8,2,338.01,Saturday,True,False
m-040,2025-10-19,574.12,1,1,574.12,Sunday,True,False
m-040,2025-10-20,1954.37,7,4,279.2,Monday,False,True
m-040,2025-10-21,1978.28,9,5,219.81,Tuesday,False,True
m-040,2025-10-22,1161.99,6,4,193.66,Wednesday,False,True
m-040,2025-10-23,975.83,2,1,487.92,Thursday,False,False
m-040,2025-10-24,695.67,4,3,173.92,Friday,False,False
m-040,2025-10-25,982.77,3,2,327.59,Saturday,True,False
m-040,2025-10-26,815.38,5,4,163.08,Sunday,True,False
