merchant_id,date,hour,transactions_count,total_revenue,avg_order_value,refund_count,day_of_week,day_of_week_num,is_weekend,rolling_24h_tx_mean,rolling_24h_tx_std,rolling_24h_rev_mean,rolling_24h_rev_std,z_score_tx,z_score_revenue,drop_ratio_vs_expected,is_anomaly,anomaly_type,severity,split
m-047,2025-10-20,14,1,95.9,95.9,0,Monday,0,0,1.33,0.7,113.11,97.65,-0.47,-0.18,-0.248,0,NORMAL,NONE,TRAIN
m-047,2025-10-20,17,1,93.36,93.36,0,Monday,0,0,1.33,0.7,114.22,97.28,-0.47,-0.21,-0.248,0,NORMAL,NONE,TRAIN
m-047,2025-10-21,7,1,49.86,49.86,0,Tuesday,1,0,1.29,0.69,108.39,93.96,-0.42,-0.62,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-21,9,2,133.78,66.89,0,Tuesday,1,0,1.25,0.68,98.27,85.98,1.1,0.41,0.6,0,NORMAL,NONE,TRAIN
m-047,2025-10-21,10,1,74.82,74.82,0,Tuesday,1,0,1.29,0.69,100.96,86.04,-0.42,-0.3,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-21,11,1,400.89,400.89,0,Tuesday,1,0,1.29,0.69,101.02,86.02,-0.42,3.49,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-21,14,1,79.87,79.87,0,Tuesday,1,0,1.29,0.69,116.15,104.39,-0.42,-0.35,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-21,21,1,224.46,224.46,0,Tuesday,1,0,1.29,0.69,112.82,104.21,-0.42,1.07,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-22,6,1,37.88,37.88,0,Wednesday,2,0,1.29,0.69,120.64,105.29,-0.42,-0.79,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-22,9,1,31.12,31.12,0,Wednesday,2,0,1.29,0.69,120.92,105.05,-0.42,-0.85,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-22,19,2,171.51,85.76,0,Wednesday,2,0,1.29,0.69,119.63,105.99,1.03,0.49,0.55,0,NORMAL,NONE,TRAIN
m-047,2025-10-22,21,1,133.63,133.63,0,Wednesday,2,0,1.33,0.7,125.19,105.02,-0.47,0.08,-0.248,0,NORMAL,NONE,TRAIN
m-047,2025-10-23,13,1,114.84,114.84,0,Thursday,3,0,1.33,0.7,127.61,104.5,-0.47,-0.12,-0.248,0,NORMAL,NONE,TRAIN
m-047,2025-10-23,15,1,149.64,149.64,0,Thursday,3,0,1.29,0.69,127.92,104.45,-0.42,0.21,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-23,18,1,267.26,267.26,0,Thursday,3,0,1.29,0.69,129.1,104.53,-0.42,1.32,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-24,14,1,74.82,74.82,0,Friday,4,0,1.29,0.69,138.94,106.01,-0.42,-0.6,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-10-24,20,1,121.24,121.24,0,Friday,4,0,1.25,0.68,133.35,105.69,-0.37,-0.11,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-10-25,7,1,114.84,114.84,0,Saturday,5,1,1.25,0.68,132.84,105.72,-0.37,-0.17,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-10-25,9,1,49.86,49.86,0,Saturday,5,1,1.25,0.68,136.33,103.58,-0.37,-0.83,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-10-25,10,1,57.42,57.42,0,Saturday,5,1,1.25,0.68,136.01,103.84,-0.37,-0.76,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-10-25,19,1,57.42,57.42,0,Saturday,5,1,1.25,0.68,135.52,104.19,-0.37,-0.75,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-10-25,20,1,30.31,30.31,0,Saturday,5,1,1.12,0.34,120.04,84.42,-0.35,-1.06,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-10-26,18,1,133.63,133.63,0,Sunday,6,1,1.08,0.28,115.1,86.11,-0.29,0.22,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-10-26,19,1,383.6,383.6,0,Sunday,6,1,1.08,0.28,114.01,85.69,-0.29,3.15,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-10-26,20,1,149.64,149.64,0,Sunday,6,1,1.08,0.28,128.42,100.17,-0.29,0.21,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-10-27,11,1,37.88,37.88,0,Monday,0,0,1.08,0.28,130.65,100.01,-0.29,-0.93,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-10-27,12,1,31.12,31.12,0,Monday,0,0,1.08,0.28,128.34,101.54,-0.29,-0.96,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-10-27,21,1,172.26,172.26,0,Monday,0,0,1.08,0.28,127.56,102.24,-0.29,0.44,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-10-28,13,1,95.9,95.9,0,Tuesday,1,0,1.04,0.2,129.16,102.64,-0.2,-0.32,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-29,11,1,149.58,149.58,0,Wednesday,2,0,1.04,0.2,130.04,102.25,-0.2,0.19,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-29,16,1,30.31,30.31,0,Wednesday,2,0,1.04,0.2,119.57,84.66,-0.2,-1.05,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-29,17,1,172.26,172.26,0,Wednesday,2,0,1.04,0.2,117.51,86.26,-0.2,0.63,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-29,20,1,37.88,37.88,0,Wednesday,2,0,1.04,0.2,115.33,84.07,-0.2,-0.92,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-30,9,1,224.46,224.46,0,Thursday,3,0,1.04,0.2,115.33,84.07,-0.2,1.3,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-30,11,1,36.72,36.72,0,Thursday,3,0,1.04,0.2,123.39,84.91,-0.2,-1.02,-0.038,0,NORMAL,NONE,TRAIN
m-047,2025-10-30,18,1,69.1,69.1,0,Thursday,3,0,1.0,0.0,117.77,86.04,0.0,-0.57,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-01,10,1,49.86,49.86,0,Saturday,5,1,1.0,0.0,115.08,86.53,0.0,-0.75,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-01,14,1,146.88,146.88,0,Saturday,5,1,1.0,0.0,112.38,87.55,0.0,0.39,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-02,8,1,149.58,149.58,0,Sunday,6,1,1.0,0.0,112.26,87.5,0.0,0.43,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-02,9,1,69.1,69.1,0,Sunday,6,1,1.0,0.0,107.36,81.53,0.0,-0.47,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-02,13,1,79.87,79.87,0,Sunday,6,1,1.0,0.0,107.12,81.64,0.0,-0.33,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-02,20,1,74.82,74.82,0,Sunday,6,1,1.0,0.0,105.4,81.76,0.0,-0.37,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-03,13,1,57.42,57.42,0,Monday,0,0,1.0,0.0,103.73,81.97,0.0,-0.56,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-04,8,1,31.12,31.12,0,Tuesday,1,0,1.0,0.0,104.04,81.77,0.0,-0.89,0.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-04,13,3,220.21,73.4,0,Tuesday,1,0,1.0,0.0,102.95,82.59,2.0,1.42,2.0,0,NORMAL,NONE,TRAIN
m-047,2025-11-04,15,1,287.7,287.7,0,Tuesday,1,0,1.08,0.41,109.73,85.33,-0.2,2.09,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-04,17,1,207.3,207.3,0,Tuesday,1,0,1.08,0.41,120.45,90.91,-0.2,0.96,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-05,7,1,79.87,79.87,0,Wednesday,2,0,1.08,0.41,123.52,92.6,-0.2,-0.47,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-05,12,2,107.28,53.64,0,Wednesday,2,0,1.08,0.41,110.87,74.49,2.24,-0.05,0.852,0,NORMAL,NONE,TRAIN
m-047,2025-11-05,13,1,30.31,30.31,0,Wednesday,2,0,1.12,0.45,109.1,74.04,-0.27,-1.06,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-05,16,1,79.87,79.87,0,Wednesday,2,0,1.12,0.45,108.79,74.37,-0.27,-0.39,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-05,17,1,30.31,30.31,0,Wednesday,2,0,1.12,0.45,110.82,72.8,-0.27,-1.11,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-05,18,2,356.27,178.14,0,Wednesday,2,0,1.12,0.45,104.9,73.36,1.96,3.43,0.786,0,NORMAL,NONE,TRAIN
m-047,2025-11-06,13,1,159.74,159.74,0,Thursday,3,0,1.17,0.48,115.75,89.46,-0.35,0.49,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-06,19,2,183.49,91.74,0,Thursday,3,0,1.17,0.48,116.18,89.65,1.73,0.75,0.709,0,NORMAL,NONE,TRAIN
m-047,2025-11-07,10,1,138.2,138.2,0,Friday,4,0,1.21,0.51,122.56,88.72,-0.41,0.18,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-07,11,1,133.63,133.63,0,Friday,4,0,1.21,0.51,121.14,88.16,-0.41,0.14,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-07,13,1,74.82,74.82,0,Friday,4,0,1.21,0.51,125.13,86.37,-0.41,-0.58,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-07,19,2,127.02,63.51,0,Friday,4,0,1.21,0.51,118.89,84.27,1.55,0.1,0.653,0,NORMAL,NONE,TRAIN
m-047,2025-11-08,9,2,125.62,62.81,0,Saturday,5,1,1.25,0.53,122.66,82.43,1.42,0.04,0.6,0,NORMAL,NONE,TRAIN
m-047,2025-11-08,10,1,75.76,75.76,0,Saturday,5,1,1.29,0.55,125.01,81.64,-0.53,-0.6,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-08,12,1,49.86,49.86,0,Saturday,5,1,1.29,0.55,126.09,80.77,-0.53,-0.94,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-08,13,1,95.9,95.9,0,Saturday,5,1,1.29,0.55,122.05,82.1,-0.53,-0.32,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-09,10,1,57.42,57.42,0,Sunday,6,1,1.29,0.55,119.81,82.05,-0.53,-0.76,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-09,18,1,49.86,49.86,0,Sunday,6,1,1.29,0.55,119.33,82.4,-0.53,-0.84,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-09,19,1,60.62,60.62,0,Sunday,6,1,1.29,0.55,118.07,83.25,-0.53,-0.69,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-09,20,1,37.88,37.88,0,Sunday,6,1,1.29,0.55,117.48,83.62,-0.53,-0.95,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-09,22,1,400.89,400.89,1,Sunday,6,1,1.29,0.55,116.67,84.32,-0.53,3.37,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-10,10,1,49.86,49.86,0,Monday,0,0,1.29,0.55,132.08,100.28,-0.53,-0.82,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-11-11,9,1,30.31,30.31,0,Tuesday,1,0,1.21,0.41,124.98,99.8,-0.51,-0.95,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-11,12,1,191.8,191.8,1,Tuesday,1,0,1.21,0.41,114.25,95.28,-0.51,0.81,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-11,14,1,191.8,191.8,0,Tuesday,1,0,1.21,0.41,113.61,94.67,-0.51,0.83,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-11,16,1,60.62,60.62,0,Tuesday,1,0,1.21,0.41,118.27,95.69,-0.51,-0.6,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-12,9,1,49.86,49.86,0,Wednesday,2,0,1.17,0.38,116.33,96.39,-0.45,-0.69,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-12,15,2,340.93,170.46,0,Wednesday,2,0,1.17,0.38,117.14,95.72,2.18,2.34,0.709,0,NORMAL,NONE,TRAIN
m-047,2025-11-12,21,1,239.61,239.61,0,Wednesday,2,0,1.21,0.41,128.02,105.62,-0.51,1.06,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-13,10,2,400.89,200.44,0,Thursday,3,0,1.21,0.41,136.74,105.84,1.93,2.5,0.653,0,NORMAL,NONE,TRAIN
m-047,2025-11-14,7,1,114.84,114.84,0,Friday,4,0,1.21,0.41,138.6,110.17,-0.51,-0.22,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-14,11,1,267.26,267.26,0,Friday,4,0,1.21,0.41,136.73,110.17,-0.51,1.18,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-14,12,1,110.16,110.16,0,Friday,4,0,1.17,0.38,140.22,113.01,-0.45,-0.27,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-14,15,1,36.72,36.72,0,Friday,4,0,1.17,0.38,139.05,113.18,-0.45,-0.9,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-15,8,2,105.82,52.91,0,Saturday,5,1,1.17,0.38,135.01,115.09,2.18,-0.25,0.709,0,NORMAL,NONE,TRAIN
m-047,2025-11-15,17,1,60.62,60.62,0,Saturday,5,1,1.21,0.41,136.3,114.56,-0.51,-0.66,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-15,18,1,31.12,31.12,0,Saturday,5,1,1.17,0.38,133.54,115.59,-0.45,-0.89,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-15,19,2,105.94,52.97,0,Saturday,5,1,1.12,0.34,129.6,117.47,2.59,-0.2,0.786,0,NORMAL,NONE,TRAIN
m-047,2025-11-15,20,1,31.12,31.12,0,Saturday,5,1,1.17,0.38,130.86,117.02,-0.45,-0.85,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-16,9,1,75.76,75.76,0,Sunday,6,1,1.17,0.38,130.08,117.65,-0.45,-0.46,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-16,11,1,267.26,267.26,0,Sunday,6,1,1.17,0.38,129.24,117.98,-0.45,1.17,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-16,13,1,79.87,79.87,0,Sunday,6,1,1.17,0.38,137.98,120.18,-0.45,-0.48,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-16,19,1,69.1,69.1,0,Sunday,6,1,1.17,0.38,139.23,119.37,-0.45,-0.59,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-17,11,1,159.74,159.74,0,Monday,0,0,1.17,0.38,139.58,119.14,-0.45,0.17,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-18,8,1,400.89,400.89,0,Tuesday,1,0,1.17,0.38,144.66,117.2,-0.45,2.19,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-18,11,1,79.87,79.87,0,Tuesday,1,0,1.17,0.38,144.66,117.2,-0.45,-0.55,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-18,20,1,114.84,114.84,0,Tuesday,1,0,1.17,0.38,145.91,116.3,-0.45,-0.27,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-19,12,1,199.44,199.44,0,Wednesday,2,0,1.17,0.38,149.44,113.9,-0.45,0.44,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-19,15,1,99.72,99.72,0,Wednesday,2,0,1.17,0.38,149.75,114.04,-0.45,-0.44,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-20,9,2,88.54,44.27,0,Thursday,3,0,1.17,0.38,145.92,114.11,2.18,-0.5,0.709,0,NORMAL,NONE,TRAIN
m-047,2025-11-20,10,1,31.12,31.12,0,Thursday,3,0,1.21,0.41,147.08,113.34,-0.51,-1.02,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-20,13,1,95.9,95.9,0,Thursday,3,0,1.21,0.41,146.3,114.1,-0.51,-0.44,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-11-20,15,1,79.87,79.87,0,Thursday,3,0,1.17,0.38,136.09,106.65,-0.45,-0.53,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-21,14,1,73.44,73.44,0,Friday,4,0,1.17,0.38,129.43,104.88,-0.45,-0.53,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-22,10,1,159.74,159.74,0,Saturday,5,1,1.12,0.34,115.79,87.97,-0.35,0.5,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-22,13,2,274.58,137.29,0,Saturday,5,1,1.12,0.34,117.66,88.42,2.59,1.77,0.786,0,NORMAL,NONE,TRAIN
m-047,2025-11-22,15,1,30.31,30.31,0,Saturday,5,1,1.17,0.38,117.97,88.97,-0.45,-0.99,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-22,18,1,57.42,57.42,0,Saturday,5,1,1.17,0.38,114.64,90.75,-0.45,-0.63,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-23,18,1,49.86,49.86,0,Sunday,6,1,1.17,0.38,115.5,90.07,-0.45,-0.73,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-11-23,21,1,133.63,133.63,0,Sunday,6,1,1.12,0.34,113.17,91.05,-0.35,0.22,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-24,7,1,79.87,79.87,0,Monday,0,0,1.12,0.34,116.21,90.44,-0.35,-0.4,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-24,9,1,90.93,90.93,0,Monday,0,0,1.12,0.34,118.24,88.98,-0.35,-0.31,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-25,9,1,57.42,57.42,0,Tuesday,1,0,1.08,0.28,117.62,89.12,-0.29,-0.68,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-25,11,1,149.64,149.64,0,Tuesday,1,0,1.08,0.28,118.71,88.17,-0.29,0.35,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-25,19,2,74.6,37.3,0,Tuesday,1,0,1.08,0.28,121.79,87.89,3.29,-0.54,0.852,0,NORMAL,NONE,TRAIN
m-047,2025-11-26,10,1,57.42,57.42,0,Wednesday,2,0,1.12,0.34,113.76,82.67,-0.35,-0.68,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-26,11,1,79.87,79.87,0,Wednesday,2,0,1.12,0.34,112.83,83.2,-0.35,-0.4,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-26,18,1,149.58,149.58,0,Wednesday,2,0,1.12,0.34,113.28,82.98,-0.35,0.44,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-26,20,1,69.1,69.1,0,Wednesday,2,0,1.12,0.34,112.85,82.76,-0.35,-0.53,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-27,8,1,133.63,133.63,0,Thursday,3,0,1.12,0.34,99.03,55.91,-0.35,0.62,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-28,9,1,36.72,36.72,0,Friday,4,0,1.12,0.34,101.27,56.19,-0.35,-1.15,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-28,13,1,37.88,37.88,0,Friday,4,0,1.12,0.34,98.01,57.61,-0.35,-1.04,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-28,16,1,74.82,74.82,0,Friday,4,0,1.12,0.34,91.28,54.6,-0.35,-0.3,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-28,17,1,57.42,57.42,0,Friday,4,0,1.12,0.34,90.25,54.67,-0.35,-0.6,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-11-29,13,1,31.12,31.12,1,Saturday,5,1,1.08,0.28,88.95,55.08,-0.29,-1.05,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-29,17,1,133.63,133.63,0,Saturday,5,1,1.08,0.28,88.95,55.08,-0.29,0.81,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-29,19,1,73.44,73.44,0,Saturday,5,1,1.08,0.28,90.52,55.82,-0.29,-0.31,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-30,8,1,133.63,133.63,0,Sunday,6,1,1.08,0.28,90.25,55.89,-0.29,0.78,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-30,9,1,69.1,69.1,0,Sunday,6,1,1.08,0.28,92.76,56.45,-0.29,-0.42,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-30,11,1,36.72,36.72,0,Sunday,6,1,1.08,0.28,88.98,54.78,-0.29,-0.95,-0.074,0,NORMAL,NONE,TRAIN
m-047,2025-11-30,13,3,225.37,75.12,0,Sunday,6,1,1.04,0.2,79.07,38.99,9.8,3.75,1.885,0,NORMAL,NONE,TRAIN
m-047,2025-11-30,18,1,110.16,110.16,0,Sunday,6,1,1.12,0.45,87.2,47.73,-0.27,0.48,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-01,16,1,149.64,149.64,0,Monday,0,0,1.12,0.45,89.4,47.51,-0.27,1.27,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-01,17,2,304.33,152.17,0,Monday,0,0,1.12,0.45,93.56,48.26,1.96,4.37,0.786,1,REVENUE_SPIKE,LOW,TRAIN
m-047,2025-12-01,18,1,36.72,36.72,0,Monday,0,0,1.17,0.48,100.67,64.33,-0.35,-0.99,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-12-02,13,1,69.1,69.1,0,Tuesday,1,0,1.17,0.48,98.87,65.53,-0.35,-0.45,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-12-02,14,1,31.12,31.12,0,Tuesday,1,0,1.17,0.48,97.96,65.79,-0.35,-1.02,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-12-02,15,1,95.9,95.9,0,Tuesday,1,0,1.17,0.48,96.86,66.71,-0.35,-0.01,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-12-02,18,1,49.86,49.86,0,Tuesday,1,0,1.17,0.48,94.63,65.76,-0.35,-0.68,-0.145,0,NORMAL,NONE,TRAIN
m-047,2025-12-03,9,1,133.63,133.63,0,Wednesday,2,0,1.12,0.45,93.6,66.28,-0.27,0.6,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-03,17,1,400.89,400.89,0,Wednesday,2,0,1.12,0.45,96.77,66.29,-0.27,4.59,-0.107,1,REVENUE_SPIKE,CRITICAL,TRAIN
m-047,2025-12-04,10,1,79.87,79.87,0,Thursday,3,0,1.12,0.45,110.15,90.65,-0.27,-0.33,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-04,11,1,267.26,267.26,0,Thursday,3,0,1.12,0.45,107.24,90.45,-0.27,1.77,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-04,12,1,74.82,74.82,0,Thursday,3,0,1.12,0.45,115.5,95.7,-0.27,-0.43,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-04,18,1,37.88,37.88,0,Thursday,3,0,1.12,0.45,113.05,95.97,-0.27,-0.78,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-05,8,1,207.3,207.3,0,Friday,4,0,1.12,0.45,113.1,95.93,-0.27,0.98,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-05,11,1,37.88,37.88,0,Friday,4,0,1.12,0.45,120.16,96.39,-0.27,-0.85,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-05,18,1,95.9,95.9,0,Friday,4,0,1.12,0.45,118.62,97.43,-0.27,-0.23,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-05,19,1,74.82,74.82,0,Friday,4,0,1.12,0.45,120.22,96.7,-0.27,-0.47,-0.107,0,NORMAL,NONE,TRAIN
m-047,2025-12-06,9,2,94.14,47.07,0,Saturday,5,1,1.12,0.45,122.04,95.35,1.96,-0.29,0.786,0,NORMAL,NONE,TRAIN
m-047,2025-12-06,10,3,557.41,185.8,0,Saturday,5,1,1.17,0.48,120.4,95.48,3.81,4.58,1.564,1,REVENUE_SPIKE,CRITICAL,TRAIN
m-047,2025-12-06,11,1,74.82,74.82,0,Saturday,5,1,1.25,0.61,140.56,130.0,-0.41,-0.51,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-06,13,2,121.24,60.62,0,Saturday,5,1,1.25,0.61,138.11,130.69,1.23,-0.13,0.6,0,NORMAL,NONE,TRAIN
m-047,2025-12-06,15,1,36.72,36.72,0,Saturday,5,1,1.29,0.62,140.28,129.92,-0.47,-0.8,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-12-06,19,1,69.1,69.1,0,Saturday,5,1,1.29,0.62,140.28,129.92,-0.47,-0.55,-0.225,0,NORMAL,NONE,TRAIN
m-047,2025-12-07,6,2,112.48,56.24,0,Sunday,6,1,1.21,0.51,133.77,129.39,1.55,-0.16,0.653,0,NORMAL,NONE,TRAIN
m-047,2025-12-07,14,1,37.88,37.88,0,Sunday,6,1,1.25,0.53,133.87,129.37,-0.47,-0.74,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-07,18,1,79.87,79.87,0,Sunday,6,1,1.25,0.53,129.21,130.78,-0.47,-0.38,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-07,20,1,30.31,30.31,0,Sunday,6,1,1.21,0.51,119.86,125.64,-0.41,-0.71,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-12-08,10,1,95.9,95.9,0,Monday,0,0,1.21,0.51,119.59,125.83,-0.41,-0.19,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-12-08,13,1,75.76,75.76,0,Monday,0,0,1.21,0.51,120.71,125.48,-0.41,-0.36,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-12-08,17,1,79.87,79.87,0,Monday,0,0,1.21,0.51,122.57,124.42,-0.41,-0.34,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-12-09,10,1,79.87,79.87,0,Tuesday,1,0,1.21,0.51,121.9,124.61,-0.41,-0.34,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-12-09,12,1,36.72,36.72,0,Tuesday,1,0,1.21,0.51,123.15,124.01,-0.41,-0.7,-0.174,0,NORMAL,NONE,TRAIN
m-047,2025-12-09,13,2,603.62,301.81,0,Tuesday,1,0,1.21,0.51,119.11,125.22,1.55,3.87,0.653,0,NORMAL,NONE,TRAIN
m-047,2025-12-09,16,1,57.42,57.42,0,Tuesday,1,0,1.25,0.53,127.56,149.54,-0.47,-0.47,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-09,18,1,191.8,191.8,0,Tuesday,1,0,1.25,0.53,126.62,149.92,-0.47,0.43,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-09,19,1,383.6,383.6,0,Tuesday,1,0,1.25,0.53,123.48,147.61,-0.47,1.76,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-10,11,1,62.24,62.24,0,Wednesday,2,0,1.25,0.53,136.35,156.38,-0.47,-0.47,-0.2,0,NORMAL,NONE,TRAIN
m-047,2025-12-11,8,1,133.63,133.63,0,Thursday,3,0,1.25,0.53,137.36,155.79,-0.47,-0.02,-0.2,0,NORMAL,NONE,TRAIN
