merchant_id,date,hour,hourly_transactions,hourly_revenue,rolling_mean,rolling_std,z_score,is_anomaly
m-030,2025-10-18,16,1,100.97,1.0,0.0,0.0,False
m-030,2025-10-18,18,2,887.9,1.04,0.2,4.8,False
m-030,2025-10-19,10,1,97.66,1.04,0.2,-0.2,False
m-030,2025-10-19,12,1,48.83,1.04,0.2,-0.2,False
m-030,2025-10-19,18,1,131.37,1.04,0.2,-0.2,False
m-030,2025-10-19,19,1,291.42,1.04,0.2,-0.2,False
m-030,2025-10-20,7,1,178.95,1.04,0.2,-0.2,False
m-030,2025-10-20,9,1,376.1,1.04,0.2,-0.2,False
m-030,2025-10-20,10,1,1023.6,1.04,0.2,-0.2,False
m-030,2025-10-21,8,2,419.89,1.08,0.28,3.29,False
m-030,2025-10-21,9,1,43.79,1.08,0.28,-0.29,False
m-030,2025-10-21,10,1,43.79,1.08,0.28,-0.29,False
m-030,2025-10-21,12,1,291.42,1.08,0.28,-0.29,False
m-030,2025-10-21,14,1,100.97,1.08,0.28,-0.29,False
m-030,2025-10-21,17,1,536.85,1.08,0.28,-0.29,False
m-030,2025-10-21,19,1,874.26,1.08,0.28,-0.29,False
m-030,2025-10-21,20,1,201.94,1.08,0.28,-0.29,False
m-030,2025-10-22,9,1,357.9,1.08,0.28,-0.29,False
m-030,2025-10-22,15,1,291.42,1.08,0.28,-0.29,False
m-030,2025-10-22,18,1,48.83,1.08,0.28,-0.29,False
m-030,2025-10-22,19,1,1535.4,1.08,0.28,-0.29,False
m-030,2025-10-22,20,2,227.78,1.12,0.34,2.59,False
m-030,2025-10-23,8,2,195.32,1.17,0.38,2.18,False
m-030,2025-10-23,11,1,43.79,1.17,0.38,-0.45,False
m-030,2025-10-23,13,1,1165.68,1.17,0.38,-0.45,False
m-030,2025-10-23,15,1,100.97,1.12,0.34,-0.35,False
m-030,2025-10-23,18,1,100.97,1.12,0.34,-0.35,False
m-030,2025-10-23,19,1,27.38,1.12,0.34,-0.35,False
m-030,2025-10-24,9,2,1202.55,1.17,0.38,2.18,False
m-030,2025-10-24,13,1,582.84,1.17,0.38,-0.45,False
m-030,2025-10-24,19,1,100.97,1.17,0.38,-0.45,False
m-030,2025-10-25,9,1,100.97,1.17,0.38,-0.45,False
m-030,2025-10-25,10,1,27.38,1.17,0.38,-0.45,False
m-030,2025-10-25,11,1,291.42,1.12,0.34,-0.35,False
m-030,2025-10-25,12,1,582.84,1.12,0.34,-0.35,False
m-030,2025-10-25,19,1,27.38,1.12,0.34,-0.35,False
m-030,2025-10-25,21,1,291.42,1.12,0.34,-0.35,False
m-030,2025-10-26,6,1,178.95,1.12,0.34,-0.35,False
m-030,2025-10-26,9,2,690.75,1.17,0.38,2.18,False
m-030,2025-10-26,10,1,100.97,1.17,0.38,-0.45,False
m-030,2025-10-26,14,1,376.1,1.17,0.38,-0.45,False
m-030,2025-10-26,18,1,291.42,1.17,0.38,-0.45,False
m-030,2025-10-26,19,2,1209.47,1.21,0.41,1.93,False
m-030,2025-10-26,20,1,291.42,1.21,0.41,-0.51,False
m-030,2025-10-27,8,1,43.79,1.21,0.41,-0.51,False
m-030,2025-10-27,13,1,48.83,1.17,0.38,-0.45,False
m-030,2025-10-27,20,1,291.42,1.12,0.34,-0.35,False
m-030,2025-10-29,9,1,48.83,1.12,0.34,-0.35,False
m-030,2025-10-29,10,1,27.38,1.12,0.34,-0.35,False
m-030,2025-10-29,11,1,291.42,1.12,0.34,-0.35,False
m-030,2025-10-29,12,1,146.49,1.12,0.34,-0.35,False
m-030,2025-10-29,18,1,874.26,1.12,0.34,-0.35,False
m-030,2025-10-29,19,1,582.84,1.08,0.28,-0.29,False
m-030,2025-10-30,12,1,291.42,1.08,0.28,-0.29,False
m-030,2025-10-30,19,3,1302.17,1.17,0.48,3.81,False
m-030,2025-10-30,20,1,291.42,1.17,0.48,-0.35,False
m-030,2025-10-31,8,1,201.94,1.17,0.48,-0.35,False
m-030,2025-10-31,9,2,245.73,1.21,0.51,1.55,False
m-030,2025-10-31,10,1,582.84,1.21,0.51,-0.41,False
m-030,2025-10-31,13,1,43.79,1.21,0.51,-0.41,False
m-030,2025-10-31,14,1,376.1,1.21,0.51,-0.41,False
m-030,2025-10-31,19,1,357.9,1.21,0.51,-0.41,False
m-030,2025-10-31,20,1,536.85,1.17,0.48,-0.35,False
m-030,2025-11-01,8,1,100.97,1.17,0.48,-0.35,False
m-030,2025-11-01,9,1,376.1,1.17,0.48,-0.35,False
m-030,2025-11-01,10,1,178.95,1.17,0.48,-0.35,False
m-030,2025-11-01,15,1,511.8,1.12,0.45,-0.27,False
m-030,2025-11-01,16,1,201.94,1.12,0.45,-0.27,False
m-030,2025-11-01,19,2,401.69,1.17,0.48,1.73,False
m-030,2025-11-01,20,1,87.58,1.17,0.48,-0.35,False
m-030,2025-11-02,19,2,149.8,1.21,0.51,1.55,False
m-030,2025-11-03,14,1,536.85,1.21,0.51,-0.41,False
m-030,2025-11-04,13,1,302.91,1.21,0.51,-0.41,False
m-030,2025-11-04,16,1,511.8,1.21,0.51,-0.41,False
m-030,2025-11-04,18,1,27.38,1.21,0.51,-0.41,False
m-030,2025-11-04,19,1,357.9,1.21,0.51,-0.41,False
m-030,2025-11-04,20,3,806.96,1.29,0.62,2.76,False
m-030,2025-11-05,8,1,291.42,1.29,0.62,-0.47,False
m-030,2025-11-05,18,1,291.42,1.21,0.51,-0.41,False
m-030,2025-11-06,13,1,43.79,1.21,0.51,-0.41,False
m-030,2025-11-06,18,1,48.83,1.21,0.51,-0.41,False
m-030,2025-11-07,8,1,27.38,1.17,0.48,-0.35,False
m-030,2025-11-07,10,1,48.83,1.17,0.48,-0.35,False
m-030,2025-11-07,11,1,178.95,1.17,0.48,-0.35,False
m-030,2025-11-07,13,1,27.38,1.17,0.48,-0.35,False
m-030,2025-11-08,13,1,27.38,1.17,0.48,-0.35,False
m-030,2025-11-09,9,4,1024.06,1.29,0.75,3.61,False
m-030,2025-11-09,10,1,43.79,1.29,0.75,-0.39,False
m-030,2025-11-09,14,1,100.97,1.29,0.75,-0.39,False
m-030,2025-11-09,18,1,48.83,1.29,0.75,-0.39,False
m-030,2025-11-09,20,1,536.85,1.29,0.75,-0.39,False
m-030,2025-11-10,8,1,97.66,1.29,0.75,-0.39,False
m-030,2025-11-10,9,1,291.42,1.25,0.74,-0.34,False
m-030,2025-11-11,19,1,201.94,1.25,0.74,-0.34,False
m-030,2025-11-12,9,1,27.38,1.21,0.72,-0.29,False
m-030,2025-11-12,11,1,291.42,1.21,0.72,-0.29,False
m-030,2025-11-12,13,1,201.94,1.21,0.72,-0.29,False
m-030,2025-11-12,15,1,1165.68,1.21,0.72,-0.29,False
m-030,2025-11-12,16,1,1535.4,1.21,0.72,-0.29,False
m-030,2025-11-12,20,1,54.76,1.21,0.72,-0.29,False
m-030,2025-11-13,20,1,376.1,1.12,0.61,-0.2,False
m-030,2025-11-14,9,2,477.07,1.17,0.64,1.3,False
m-030,2025-11-14,12,1,376.1,1.17,0.64,-0.27,False
m-030,2025-11-15,11,1,178.95,1.17,0.64,-0.27,False
m-030,2025-11-15,13,1,511.8,1.17,0.64,-0.27,False
m-030,2025-11-15,18,1,1504.4,1.17,0.64,-0.27,False
m-030,2025-11-16,17,1,100.97,1.17,0.64,-0.27,False
m-030,2025-11-16,21,1,178.95,1.17,0.64,-0.27,False
m-030,2025-11-17,11,1,302.91,1.17,0.64,-0.27,False
m-030,2025-11-17,20,1,27.38,1.17,0.64,-0.27,False
m-030,2025-11-18,20,1,48.83,1.04,0.2,-0.2,False
m-030,2025-11-19,12,1,511.8,1.04,0.2,-0.2,False
m-030,2025-11-19,13,1,100.97,1.04,0.2,-0.2,False
m-030,2025-11-19,17,1,43.79,1.04,0.2,-0.2,False
m-030,2025-11-20,16,1,100.97,1.04,0.2,-0.2,False
m-030,2025-11-21,9,1,27.38,1.04,0.2,-0.2,False
m-030,2025-11-21,12,1,1504.4,1.04,0.2,-0.2,False
m-030,2025-11-22,8,1,27.38,1.04,0.2,-0.2,False
m-030,2025-11-22,9,1,302.91,1.04,0.2,-0.2,False
m-030,2025-11-22,15,1,100.97,1.04,0.2,-0.2,False
m-030,2025-11-23,10,1,376.1,1.04,0.2,-0.2,False
m-030,2025-11-23,19,1,752.2,1.04,0.2,-0.2,False
m-030,2025-11-23,20,1,100.97,1.04,0.2,-0.2,False
m-030,2025-11-24,12,1,291.42,1.04,0.2,-0.2,False
m-030,2025-11-24,13,1,48.83,1.04,0.2,-0.2,False
m-030,2025-11-24,16,1,302.91,1.0,0.0,0.0,False
m-030,2025-11-24,17,1,43.79,1.0,0.0,0.0,False
m-030,2025-11-24,19,1,48.83,1.0,0.0,0.0,False
m-030,2025-11-25,8,1,376.1,1.0,0.0,0.0,False
m-030,2025-11-25,19,1,43.79,1.0,0.0,0.0,False
m-030,2025-11-26,8,1,43.79,1.0,0.0,0.0,False
m-030,2025-11-26,9,1,582.84,1.0,0.0,0.0,False
m-030,2025-11-26,10,1,376.1,1.0,0.0,0.0,False
m-030,2025-11-26,13,1,302.91,1.0,0.0,0.0,False
m-030,2025-11-26,19,1,536.85,1.0,0.0,0.0,False
m-030,2025-11-27,13,1,752.2,1.0,0.0,0.0,False
m-030,2025-11-27,14,1,1535.4,1.0,0.0,0.0,False
m-030,2025-11-27,18,1,178.95,1.0,0.0,0.0,False
m-030,2025-11-28,11,1,1128.3,1.0,0.0,0.0,False
m-030,2025-11-28,13,1,376.1,1.0,0.0,0.0,False
m-030,2025-11-28,14,2,403.48,1.04,0.2,4.8,False
m-030,2025-11-28,17,1,48.83,1.04,0.2,-0.2,False
m-030,2025-11-28,19,1,1165.68,1.04,0.2,-0.2,False
m-030,2025-11-29,8,1,43.79,1.04,0.2,-0.2,False
m-030,2025-11-29,10,1,291.42,1.04,0.2,-0.2,False
m-030,2025-11-29,16,2,54.76,1.08,0.28,3.29,False
m-030,2025-11-29,19,1,27.38,1.08,0.28,-0.29,False
m-030,2025-11-30,8,1,43.79,1.08,0.28,-0.29,False
m-030,2025-11-30,17,1,376.1,1.08,0.28,-0.29,False
m-030,2025-11-30,19,2,901.64,1.12,0.34,2.59,False
m-030,2025-11-30,20,1,874.26,1.12,0.34,-0.35,False
m-030,2025-12-01,9,1,291.42,1.12,0.34,-0.35,False
m-030,2025-12-01,11,1,178.95,1.12,0.34,-0.35,False
m-030,2025-12-01,17,2,188.55,1.17,0.38,2.18,False
m-030,2025-12-01,19,1,27.38,1.17,0.38,-0.45,False
m-030,2025-12-02,14,1,511.8,1.17,0.38,-0.45,False
m-030,2025-12-02,16,1,536.85,1.17,0.38,-0.45,False
m-030,2025-12-02,17,1,27.38,1.17,0.38,-0.45,False
m-030,2025-12-03,10,2,206.33,1.21,0.41,1.93,False
m-030,2025-12-03,12,1,131.37,1.21,0.41,-0.51,False
m-030,2025-12-03,20,1,511.8,1.21,0.41,-0.51,False
m-030,2025-12-03,22,1,1535.4,1.21,0.41,-0.51,False
m-030,2025-12-04,8,1,48.83,1.21,0.41,-0.51,False
m-030,2025-12-04,19,1,175.16,1.21,0.41,-0.51,False
m-030,2025-12-05,7,1,302.91,1.17,0.38,-0.45,False
m-030,2025-12-05,17,2,346.7,1.21,0.41,1.93,False
m-030,2025-12-05,19,1,48.83,1.21,0.41,-0.51,False
m-030,2025-12-05,21,1,27.38,1.21,0.41,-0.51,False
m-030,2025-12-06,10,1,27.38,1.21,0.41,-0.51,False
m-030,2025-12-06,14,3,2269.94,1.25,0.53,3.3,False
m-030,2025-12-06,15,1,97.66,1.25,0.53,-0.47,False
m-030,2025-12-06,16,1,48.83,1.25,0.53,-0.47,False
m-030,2025-12-06,18,1,178.95,1.25,0.53,-0.47,False
m-030,2025-12-07,20,2,883.57,1.25,0.53,1.42,False
m-030,2025-12-08,15,1,87.58,1.25,0.53,-0.47,False
m-030,2025-12-09,8,1,1535.4,1.25,0.53,-0.47,False
m-030,2025-12-09,9,1,511.8,1.25,0.53,-0.47,False
m-030,2025-12-10,11,1,100.97,1.21,0.51,-0.41,False
m-030,2025-12-11,13,1,536.85,1.21,0.51,-0.41,False
m-030,2025-12-11,16,1,43.79,1.21,0.51,-0.41,False
m-030,2025-12-11,20,1,54.76,1.21,0.51,-0.41,False
m-030,2025-12-12,10,1,87.58,1.21,0.51,-0.41,False
m-030,2025-12-12,12,1,376.1,1.17,0.48,-0.35,False
m-030,2025-12-12,14,1,752.2,1.17,0.48,-0.35,False
m-030,2025-12-12,17,1,536.85,1.17,0.48,-0.35,False
m-030,2025-12-13,9,1,178.95,1.17,0.48,-0.35,False
m-030,2025-12-13,12,1,201.94,1.17,0.48,-0.35,False
m-030,2025-12-13,17,1,376.1,1.17,0.48,-0.35,False
m-030,2025-12-14,11,1,357.9,1.17,0.48,-0.35,False
m-030,2025-12-15,6,1,752.2,1.12,0.45,-0.27,False
m-030,2025-12-15,8,1,27.38,1.12,0.45,-0.27,False
m-030,2025-12-16,18,1,100.97,1.12,0.45,-0.27,False
m-030,2025-12-17,13,2,419.89,1.17,0.48,1.73,False
m-030,2025-12-17,20,1,357.9,1.08,0.28,-0.29,False
m-030,2025-12-19,9,2,389.08,1.12,0.34,2.59,False
m-030,2025-12-19,19,1,178.95,1.12,0.34,-0.35,False
m-030,2025-12-20,14,1,43.79,1.12,0.34,-0.35,False
m-030,2025-12-20,17,1,14842.2,1.08,0.28,-0.29,True
m-030,2025-12-20,18,1,511.8,1.08,0.28,-0.29,False
m-030,2025-12-21,7,1,178.95,1.08,0.28,-0.29,False
m-030,2025-12-21,8,1,357.9,1.08,0.28,-0.29,False
m-030,2025-12-21,10,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-21,14,1,43.79,1.08,0.28,-0.29,False
m-030,2025-12-22,9,1,43.79,1.08,0.28,-0.29,False
m-030,2025-12-22,13,1,582.84,1.08,0.28,-0.29,False
m-030,2025-12-22,14,1,178.95,1.08,0.28,-0.29,False
m-030,2025-12-23,8,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-23,10,1,27.38,1.08,0.28,-0.29,False
m-030,2025-12-23,14,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-23,16,1,376.1,1.08,0.28,-0.29,False
m-030,2025-12-23,17,1,178.95,1.08,0.28,-0.29,False
m-030,2025-12-23,20,1,201.94,1.08,0.28,-0.29,False
m-030,2025-12-24,9,2,195.32,1.12,0.34,2.59,False
m-030,2025-12-24,12,2,1381.5,1.17,0.38,2.18,False
m-030,2025-12-24,14,1,178.95,1.17,0.38,-0.45,False
m-030,2025-12-24,16,1,1023.6,1.17,0.38,-0.45,False
m-030,2025-12-25,18,1,100.97,1.12,0.34,-0.35,False
m-030,2025-12-25,19,1,175.16,1.12,0.34,-0.35,False
m-030,2025-12-26,21,1,195.32,1.08,0.28,-0.29,False
m-030,2025-12-27,12,1,100.97,1.08,0.28,-0.29,False
m-030,2025-12-27,13,1,43.79,1.08,0.28,-0.29,False
m-030,2025-12-27,16,1,178.95,1.08,0.28,-0.29,False
m-030,2025-12-27,18,1,43.79,1.08,0.28,-0.29,False
m-030,2025-12-27,19,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-28,9,1,43.79,1.08,0.28,-0.29,False
m-030,2025-12-28,11,1,27.38,1.08,0.28,-0.29,False
m-030,2025-12-28,13,1,178.95,1.08,0.28,-0.29,False
m-030,2025-12-28,14,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-28,20,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-29,10,1,100.97,1.08,0.28,-0.29,False
m-030,2025-12-29,14,1,100.97,1.08,0.28,-0.29,False
m-030,2025-12-29,17,1,48.83,1.08,0.28,-0.29,False
m-030,2025-12-30,9,1,1165.68,1.08,0.28,-0.29,False
m-030,2025-12-30,11,1,291.42,1.08,0.28,-0.29,False
m-030,2025-12-30,21,1,376.1,1.08,0.28,-0.29,False
m-030,2025-12-31,6,1,48.83,1.08,0.28,-0.29,False
m-030,2025-12-31,8,1,376.1,1.04,0.2,-0.2,False
m-030,2025-12-31,9,1,582.84,1.0,0.0,0.0,False
m-030,2025-12-31,10,3,3726.76,1.08,0.41,4.68,False
m-030,2025-12-31,11,1,27.38,1.08,0.41,-0.2,False
m-030,2025-12-31,13,2,555.59,1.12,0.45,1.96,False
m-030,2025-12-31,14,1,291.42,1.12,0.45,-0.27,False
m-030,2025-12-31,15,1,43.79,1.12,0.45,-0.27,False
m-030,2025-12-31,17,2,155.73,1.17,0.48,1.73,False
m-030,2025-12-31,20,1,511.8,1.17,0.48,-0.35,False
m-030,2026-01-01,10,1,1128.3,1.17,0.48,-0.35,False
m-030,2026-01-01,12,1,291.42,1.17,0.48,-0.35,False
m-030,2026-01-01,13,1,178.95,1.17,0.48,-0.35,False
m-030,2026-01-01,15,1,97.66,1.17,0.48,-0.35,False
m-030,2026-01-01,18,1,1023.6,1.17,0.48,-0.35,False
m-030,2026-01-02,9,1,27.38,1.17,0.48,-0.35,False
m-030,2026-01-02,19,1,195.32,1.17,0.48,-0.35,False
m-030,2026-01-03,13,1,54.76,1.17,0.48,-0.35,False
m-030,2026-01-03,19,1,1165.68,1.17,0.48,-0.35,False
m-030,2026-01-04,14,1,582.84,1.17,0.48,-0.35,False
m-030,2026-01-05,6,1,376.1,1.17,0.48,-0.35,False
m-030,2026-01-05,9,1,291.42,1.17,0.48,-0.35,False
m-030,2026-01-05,10,1,27.38,1.17,0.48,-0.35,False
m-030,2026-01-06,12,1,178.95,1.17,0.48,-0.35,False
m-030,2026-01-07,18,1,54.76,1.17,0.48,-0.35,False
m-030,2026-01-07,20,1,511.8,1.17,0.48,-0.35,False
m-030,2026-01-08,12,1,178.95,1.17,0.48,-0.35,False
m-030,2026-01-08,17,1,43.79,1.08,0.28,-0.29,False
m-030,2026-01-09,11,1,54.76,1.08,0.28,-0.29,False
m-030,2026-01-09,20,1,582.84,1.04,0.2,-0.2,False
m-030,2026-01-10,14,1,302.91,1.04,0.2,-0.2,False
m-030,2026-01-10,16,1,100.97,1.04,0.2,-0.2,False
m-030,2026-01-10,17,1,27.38,1.0,0.0,0.0,False
m-030,2026-01-10,18,1,178.95,1.0,0.0,0.0,False
m-030,2026-01-11,14,1,97.66,1.0,0.0,0.0,False
m-030,2026-01-11,16,1,376.1,1.0,0.0,0.0,False
m-030,2026-01-11,18,1,1023.6,1.0,0.0,0.0,False
m-030,2026-01-12,13,1,291.42,1.0,0.0,0.0,False
m-030,2026-01-13,8,1,376.1,1.0,0.0,0.0,False
m-030,2026-01-13,11,1,48.83,1.0,0.0,0.0,False
m-030,2026-01-13,19,1,376.1,1.0,0.0,0.0,False
m-030,2026-01-14,11,1,54.76,1.0,0.0,0.0,False
m-030,2026-01-14,13,1,376.1,1.0,0.0,0.0,False
m-030,2026-01-15,12,1,376.1,1.0,0.0,0.0,False
m-030,2026-01-15,13,2,412.66,1.04,0.2,4.8,False
m-030,2026-01-15,14,2,470.37,1.08,0.28,3.29,False
m-030,2026-01-15,17,1,291.42,1.08,0.28,-0.29,False
m-030,2026-01-15,19,1,1128.3,1.08,0.28,-0.29,False
m-030,2026-01-16,9,1,357.9,1.08,0.28,-0.29,False
m-030,2026-01-16,13,1,97.66,1.08,0.28,-0.29,False
m-030,2026-01-16,14,2,1110.1,1.12,0.34,2.59,False
m-030,2026-01-16,16,1,87.58,1.12,0.34,-0.35,False
m-030,2026-01-17,8,1,43.79,1.12,0.34,-0.35,False
m-030,2026-01-17,19,1,87.58,1.12,0.34,-0.35,False
m-030,2026-01-18,8,1,27.38,1.12,0.34,-0.35,False
m-030,2026-01-18,9,1,511.8,1.12,0.34,-0.35,False
m-030,2026-01-18,13,1,27.38,1.12,0.34,-0.35,False
m-030,2026-01-18,17,1,100.97,1.12,0.34,-0.35,False
m-030,2026-01-18,19,1,1504.4,1.12,0.34,-0.35,False
m-030,2026-01-18,20,1,511.8,1.12,0.34,-0.35,False
m-030,2026-01-19,14,2,379.0,1.17,0.38,2.18,False
m-030,2026-01-19,17,1,27.38,1.17,0.38,-0.45,False
m-030,2026-01-19,18,1,178.95,1.17,0.38,-0.45,False
m-030,2026-01-20,10,1,48.83,1.17,0.38,-0.45,False
m-030,2026-01-20,13,1,82.14,1.17,0.38,-0.45,False
m-030,2026-01-20,15,1,97.66,1.17,0.38,-0.45,False
m-030,2026-01-20,20,1,511.8,1.17,0.38,-0.45,False
m-030,2026-01-21,8,1,752.2,1.17,0.38,-0.45,False
m-030,2026-01-21,18,1,201.94,1.12,0.34,-0.35,False
m-030,2026-01-22,8,1,48.83,1.08,0.28,-0.29,False
m-030,2026-01-23,9,1,376.1,1.08,0.28,-0.29,False
m-030,2026-01-23,16,1,302.91,1.08,0.28,-0.29,False
m-030,2026-01-23,17,1,27.38,1.08,0.28,-0.29,False
m-030,2026-01-23,18,2,76.21,1.12,0.34,2.59,False
m-030,2026-01-23,21,1,511.8,1.08,0.28,-0.29,False
m-030,2026-01-24,9,2,1504.4,1.12,0.34,2.59,False
m-030,2026-01-24,13,1,87.58,1.12,0.34,-0.35,False
m-030,2026-01-24,14,1,376.1,1.12,0.34,-0.35,False
m-030,2026-01-24,18,1,100.97,1.12,0.34,-0.35,False
m-030,2026-01-24,19,1,536.85,1.12,0.34,-0.35,False
m-030,2026-01-25,9,1,201.94,1.12,0.34,-0.35,False
m-030,2026-01-25,12,1,100.97,1.12,0.34,-0.35,False
m-030,2026-01-25,13,2,201.94,1.17,0.38,2.18,False
m-030,2026-01-25,14,1,48.83,1.17,0.38,-0.45,False
m-030,2026-01-25,15,1,376.1,1.12,0.34,-0.35,False
m-030,2026-01-25,18,1,48.83,1.12,0.34,-0.35,False
m-030,2026-01-25,21,2,680.5,1.17,0.38,2.18,False
m-030,2026-01-26,17,1,376.1,1.17,0.38,-0.45,False
m-030,2026-01-27,12,1,87.58,1.17,0.38,-0.45,False
m-030,2026-01-28,11,1,27.38,1.17,0.38,-0.45,False
m-030,2026-01-28,12,1,100.97,1.17,0.38,-0.45,False
m-030,2026-01-28,13,1,97.66,1.17,0.38,-0.45,False
m-030,2026-01-28,14,2,245.73,1.21,0.41,1.93,False
m-030,2026-01-28,15,1,178.95,1.21,0.41,-0.51,False
m-030,2026-01-29,12,1,48.83,1.21,0.41,-0.51,False
m-030,2026-01-29,14,2,1023.6,1.25,0.44,1.7,False
m-030,2026-01-30,13,2,340.25,1.29,0.46,1.54,False
m-030,2026-01-30,14,1,48.83,1.25,0.44,-0.57,False
m-030,2026-01-30,16,1,376.1,1.25,0.44,-0.57,False
m-030,2026-01-31,8,1,511.8,1.21,0.41,-0.51,False
m-030,2026-01-31,10,2,470.37,1.25,0.44,1.7,False
m-030,2026-01-31,11,1,97.66,1.25,0.44,-0.57,False
m-030,2026-01-31,12,1,97.66,1.25,0.44,-0.57,False
m-030,2026-01-31,14,1,376.1,1.25,0.44,-0.57,False
m-030,2026-01-31,18,1,302.91,1.25,0.44,-0.57,False
m-030,2026-02-01,11,1,874.26,1.25,0.44,-0.57,False
m-030,2026-02-01,12,1,376.1,1.21,0.41,-0.51,False
m-030,2026-02-01,19,1,48.83,1.21,0.41,-0.51,False
m-030,2026-02-02,13,1,1128.3,1.21,0.41,-0.51,False
m-030,2026-02-02,16,1,43.79,1.21,0.41,-0.51,False
m-030,2026-02-02,17,1,511.8,1.17,0.38,-0.45,False
m-030,2026-02-03,10,1,43.79,1.17,0.38,-0.45,False
m-030,2026-02-03,12,1,291.42,1.17,0.38,-0.45,False
m-030,2026-02-03,13,1,100.97,1.17,0.38,-0.45,False
m-030,2026-02-03,14,1,357.9,1.17,0.38,-0.45,False
m-030,2026-02-03,17,1,357.9,1.17,0.38,-0.45,False
m-030,2026-02-03,18,1,291.42,1.12,0.34,-0.35,False
m-030,2026-02-03,19,3,276.13,1.21,0.51,3.51,False
m-030,2026-02-04,9,2,198.63,1.25,0.53,1.42,False
m-030,2026-02-04,10,1,403.88,1.21,0.51,-0.41,False
m-030,2026-02-04,14,1,100.97,1.17,0.48,-0.35,False
m-030,2026-02-05,10,1,511.8,1.17,0.48,-0.35,False
m-030,2026-02-05,13,1,43.79,1.17,0.48,-0.35,False
m-030,2026-02-05,14,1,97.66,1.17,0.48,-0.35,False
m-030,2026-02-05,18,1,1128.3,1.12,0.45,-0.27,False
m-030,2026-02-06,9,1,146.49,1.12,0.45,-0.27,False
m-030,2026-02-06,13,1,178.95,1.12,0.45,-0.27,False
m-030,2026-02-07,16,1,376.1,1.12,0.45,-0.27,False
m-030,2026-02-07,22,1,874.26,1.12,0.45,-0.27,False
m-030,2026-02-08,8,1,27.38,1.12,0.45,-0.27,False
m-030,2026-02-08,9,1,291.42,1.12,0.45,-0.27,False
m-030,2026-02-08,11,1,178.95,1.12,0.45,-0.27,False
m-030,2026-02-08,12,1,1023.6,1.12,0.45,-0.27,False
m-030,2026-02-08,21,1,511.8,1.12,0.45,-0.27,False
m-030,2026-02-09,13,1,302.91,1.12,0.45,-0.27,False
m-030,2026-02-09,14,1,27.38,1.12,0.45,-0.27,False
m-030,2026-02-09,17,1,100.97,1.12,0.45,-0.27,False
m-030,2026-02-09,19,1,27.38,1.12,0.45,-0.27,False
m-030,2026-02-09,21,1,201.94,1.12,0.45,-0.27,False
m-030,2026-02-10,9,1,376.1,1.12,0.45,-0.27,False
m-030,2026-02-10,10,1,87.58,1.12,0.45,-0.27,False
m-030,2026-02-10,18,2,612.77,1.08,0.28,3.29,False
m-030,2026-02-10,20,1,1023.6,1.04,0.2,-0.2,False
m-030,2026-02-11,11,2,1073.7,1.08,0.28,3.29,False
m-030,2026-02-11,12,2,256.7,1.12,0.34,2.59,False
m-030,2026-02-11,13,1,97.66,1.12,0.34,-0.35,False
m-030,2026-02-11,14,1,291.42,1.12,0.34,-0.35,False
m-030,2026-02-11,17,1,536.85,1.12,0.34,-0.35,False
m-030,2026-02-11,20,1,54.76,1.12,0.34,-0.35,False
m-030,2026-02-12,12,1,1023.6,1.12,0.34,-0.35,False
m-030,2026-02-12,13,1,27.38,1.12,0.34,-0.35,False
m-030,2026-02-12,18,1,201.94,1.12,0.34,-0.35,False
m-030,2026-02-12,20,1,48.83,1.12,0.34,-0.35,False
m-030,2026-02-14,9,2,335.21,1.17,0.38,2.18,False
m-030,2026-02-14,14,1,403.88,1.17,0.38,-0.45,False
m-030,2026-02-14,17,1,100.97,1.17,0.38,-0.45,False
m-030,2026-02-15,7,1,100.97,1.17,0.38,-0.45,False
m-030,2026-02-15,13,3,1560.45,1.25,0.53,3.3,False
m-030,2026-02-15,16,1,100.97,1.25,0.53,-0.47,False
m-030,2026-02-16,10,1,97.66,1.25,0.53,-0.47,False
m-030,2026-02-16,21,1,1128.3,1.25,0.53,-0.47,False
m-030,2026-02-17,9,2,412.66,1.29,0.55,1.29,False
m-030,2026-02-17,19,1,376.1,1.29,0.55,-0.53,False
m-030,2026-02-17,20,2,71.17,1.33,0.56,1.2,False
m-030,2026-02-19,10,1,291.42,1.33,0.56,-0.59,False
m-030,2026-02-19,11,1,100.97,1.29,0.55,-0.53,False
m-030,2026-02-19,12,1,43.79,1.29,0.55,-0.53,False
m-030,2026-02-19,17,1,48.83,1.25,0.53,-0.47,False
m-030,2026-02-20,10,2,183.11,1.25,0.53,1.42,False
m-030,2026-02-20,12,1,82.14,1.25,0.53,-0.47,False
m-030,2026-02-21,8,1,511.8,1.25,0.53,-0.47,False
m-030,2026-02-21,10,1,27.38,1.25,0.53,-0.47,False
m-030,2026-02-21,13,2,92.62,1.29,0.55,1.29,False
m-030,2026-02-21,14,2,1911.5,1.33,0.56,1.2,False
m-030,2026-02-21,17,1,100.97,1.33,0.56,-0.59,False
m-030,2026-02-21,18,1,201.94,1.33,0.56,-0.59,False
